epoch,beta,beta_event,train_recon,train_kl,train_raw_kl,train_interv,train_total,val_recon,val_kl,val_raw_kl,val_interv,val_total,val_ref_elbo
0,0.02,↑,0.7474001952842338,0.0,437.45599323785876,0.019440007941483775,2.1097597060400926,0.04010999443611774,414.8122746840767,414.8122746840767,1.377678425925573e-05,416.11869919818383,414.85238467851286
1,0.04,↑,0.14324691575079057,0.4980408117693769,24.902041158245513,0.0035528270246675464,2.138356846285001,0.04177792088652812,15.978735260341479,15.978735260341479,0.0012736615394356684,17.433518028777577,16.020513181228008
2,0.06,↑,0.13163408733612392,0.3616888386776508,9.042221163649213,5.248380465684231e-05,2.0692500556737663,0.045161300740067356,7.838650915933692,7.838650915933692,0.0004237516223719981,9.35566552825596,7.88381221667376
3,0.08,↑,0.1005154898256763,0.3118847995358655,5.198080106153874,1.1195236937616866e-05,2.0537641641113518,0.04426993743701842,4.851051746503167,4.851051746503167,0.00023576720306427097,6.412303147108658,4.895321683940185
4,0.1,↑,0.09649693489795495,0.30264506893458504,3.7830634427765912,4.949745768541193e-06,2.0711122935152457,0.043453489427366716,3.662937913575898,3.662937913575898,0.00016972286132089641,5.206170165020486,3.7063914030032645
5,0.12000000000000001,↑,0.0855281104424934,0.28221792007532753,2.822179159379073,3.0798925505451896e-06,2.0768732470044076,0.04175693869372712,2.7839699873457784,2.7839699873457784,0.00011997327447202026,4.385118626058102,2.8257269260395055
6,0.14,↑,0.07932243928824831,0.26048170648311963,2.170680935441158,1.798898177896035e-06,2.0876400848098893,0.043687526001388866,2.169868026090705,2.169868026090705,7.768588788483454e-05,3.7596506547668707,2.2135555520920938
7,0.16,↑,0.07989340367574825,0.2458787005559409,1.7562764249987346,9.979257186493993e-07,2.107566378807416,0.05737857167521176,1.8733268917902657,1.8733268917902657,5.135986216571283e-05,3.497488316634427,1.9307054634654774
8,0.18,↑,0.08053704615918009,0.2348783656688423,1.467989818943859,5.110606256706253e-07,2.1223547516402945,0.04031087601157667,1.5665619006461424,1.5665619006461424,3.0447820316349745e-05,3.196153343371723,1.606872776657719
9,0.19999999999999998,↑,0.0839450709164923,0.22940064767272206,1.2744479922898402,2.512784354083965e-07,2.1446717276061804,0.049039636695938575,1.393117638061876,1.393117638061876,1.8896282782683873e-05,3.064518572519655,1.4421572747578144
10,0.21999999999999997,↑,0.08764510032724976,0.2294346723821179,1.1471733436871563,1.1536540675201727e-07,2.164621747616654,0.04476856520354877,1.224139433597093,1.224139433597093,1.1441439552151639e-05,2.9125264312909995,1.2689079988006418
11,0.23999999999999996,↑,0.09281449292104144,0.23025381786228347,1.0466082685768099,4.616233950377923e-08,2.18253514352881,0.052561932038777896,1.113223100890932,1.113223100890932,6.573938477409367e-06,2.816464930124905,1.1657850329297097
12,0.25999999999999995,↑,0.0978025122680145,0.2312664611725906,0.9636102763135144,1.7110962746420545e-08,2.203142497972397,0.047105637678549674,1.0711080992351407,1.0711080992351407,4.289955224679864e-06,2.7728469922490744,1.1182137369136904
13,0.27999999999999997,↑,0.10172569209487604,0.23337175514853908,0.8975837065059401,4.829209813057872e-09,2.219733203231223,0.0462408272598532,0.9709522989781006,0.9709522989781006,2.384185791015625e-06,2.685378756698059,1.0171931262379539
14,0.3,↑,0.10698874678096974,0.2350170397999594,0.8393465672967463,1.0828924762227013e-09,2.236410992894662,0.04641249440100108,0.9289838195899907,0.9289838195899907,1.430511474609375e-06,2.6854877831495325,0.9753963139909917
15,0.32,↑,0.11187839057580752,0.2355846662936436,0.7852821881941546,1.8924334535930701e-10,2.2520127317194434,0.04965842893358495,0.8931501112959307,0.8931501112959307,9.5367431640625e-07,2.6245608967931373,0.9428085402295157
16,0.34,↑,0.11668617218835985,0.23824670939922668,0.7445209833179177,3.5045063955427226e-12,2.2678324980547377,0.05400380147366918,0.8885701862366303,0.8885701862366303,9.5367431640625e-07,2.6544634011452612,0.9425739877102994
17,0.36000000000000004,↑,0.12227876867838307,0.23904511584836363,0.7030738635183166,0.0,2.281793986472563,0.05710475913513998,0.7646938067982378,0.7646938067982378,0.0,2.52627099175816,0.8217985659333779
18,0.38000000000000006,↑,0.12656002394880533,0.23884548025550925,0.6634596414015973,0.0,2.290933352478921,0.05836322481764901,0.7393243651148742,0.7393243651148742,0.0,2.5131974806604176,0.7976875899325232
19,0.4000000000000001,↑,0.1305995637129187,0.2408307641954884,0.6337651768007149,0.0,2.305480887389699,0.06136707555811079,0.7063435972263308,0.7063435972263308,0.0,2.48480897947498,0.7677106727844416
20,0.4200000000000001,↑,0.13593038406119196,0.2423793732846613,0.6059484234568597,0.0,2.316614908479007,0.05983238481991715,0.6674061624900155,0.6674061624900155,0.0,2.4495162761405758,0.7272385473099326
21,0.4400000000000001,↑,0.14107992323267868,0.24144978441651962,0.5748804572861035,0.0,2.3279481059183853,0.0659316622285699,0.6565290287784908,0.6565290287784908,0.0,2.4419715547043346,0.7224606910070608
22,0.46000000000000013,↑,0.14614167068424,0.24224373489278364,0.5505539461907248,0.0,2.3387001752853394,0.06301599338634511,0.6630957711528501,0.6630957711528501,0.0,2.4633135147716687,0.7261117645391952
23,0.48000000000000015,↑,0.15083909932188783,0.2437316882857739,0.5298514868363191,0.0,2.351284408221689,0.06955291051811144,0.6030675444913947,0.6030675444913947,0.0,2.4085981484664525,0.6726204550095061
24,0.5000000000000001,↑,0.1554955916996785,0.2431226754911517,0.5065055854289126,0.0,2.3574354602610965,0.06680937442934248,0.5938720378984251,0.5938720378984251,0.0,2.4097689615319604,0.6606814123277676
25,0.5200000000000001,↑,0.16030081066018273,0.24479265384348012,0.48958530768696024,0.0,2.3668991408590316,0.0779615475679869,0.5421543135915113,0.5421543135915113,0.0,2.3676202647064044,0.6201158611594982
26,0.5400000000000001,↑,0.16461768914545397,0.2454022088246674,0.47192734194286906,0.0,2.3780122648850996,0.07989264020925503,0.5329889145011649,0.5329889145011649,0.0,2.36411498244042,0.6128815547104199
27,0.5600000000000002,↑,0.17109981080187256,0.2446355973707682,0.45302886625371613,0.0,2.386946083573048,0.083693361707352,0.5426151857751867,0.5426151857751867,0.0,2.3705506638988205,0.6263085474825387
