epoch,sensor,filter_idx,freq_hz,w0
1,audio,40,897.7007446289062,6.0
1,audio,41,987.26611328125,6.0
1,audio,42,1085.7674560546875,6.0
1,audio,43,1194.095947265625,6.0
1,audio,44,1313.233154296875,6.0
1,audio,45,1444.2562255859375,6.0
1,audio,46,1588.3525390625,6.0
1,audio,47,1746.825439453125,6.0
1,audio,48,1921.1085205078125,6.0
1,audio,49,2112.781005859375,6.0
1,audio,50,2323.576171875,6.0
1,audio,51,2555.40380859375,6.0
1,audio,52,2810.361572265625,6.0
1,audio,53,3090.75634765625,6.0
1,audio,54,3399.125,6.0
1,audio,55,3738.260498046875,6.0
1,audio,56,4111.236328125,6.0
1,audio,57,4521.41943359375,6.0
1,audio,58,4972.5283203125,6.0
1,audio,59,5468.6494140625,6.0
1,audio,60,6014.26318359375,6.0
1,audio,61,6614.31494140625,6.0
1,audio,62,7274.234375,6.0
1,audio,63,8000.001953125,6.0
1,seismic,0,1.9935075044631958,5.997461795806885
1,seismic,1,2.096548557281494,5.9999213218688965
1,seismic,2,2.198197364807129,5.999650478363037
1,seismic,3,2.30376935005188,5.998947620391846
1,seismic,4,2.4204790592193604,6.000917434692383
1,seismic,5,2.538785696029663,6.0008440017700195
1,seismic,6,2.659489393234253,5.99978494644165
1,seismic,7,2.789799928665161,6.000187873840332
1,seismic,8,2.926039695739746,6.000259876251221
1,seismic,9,3.073803424835205,6.001491546630859
1,seismic,10,3.230855941772461,6.003477573394775
1,seismic,11,3.387307643890381,6.002929210662842
1,seismic,12,3.537360191345215,5.999664306640625
1,seismic,13,3.6998467445373535,5.997204303741455
1,seismic,14,3.872563362121582,5.995440483093262
1,seismic,15,4.07064151763916,5.9974565505981445
1,seismic,16,4.277083873748779,5.999383926391602
1,seismic,17,4.478585243225098,5.998298645019531
1,seismic,18,4.700614929199219,5.999143123626709
1,seismic,19,4.9185791015625,5.997034549713135
1,seismic,20,5.170605659484863,5.9990081787109375
1,seismic,21,5.432063579559326,6.000645637512207
1,seismic,22,5.689024448394775,5.999579429626465
1,seismic,23,5.973831653594971,6.000727653503418
1,seismic,24,6.271668434143066,6.001614093780518
1,seismic,25,6.572333812713623,6.0007805824279785
1,seismic,26,6.874638080596924,5.998723983764648
1,seismic,27,7.233151912689209,6.001529693603516
1,seismic,28,7.570404529571533,5.9999589920043945
1,seismic,29,7.9366455078125,5.999751567840576
1,seismic,30,8.322458267211914,5.999699592590332
1,seismic,31,8.747694969177246,6.0013747215271
1,seismic,32,9.17849063873291,6.001753330230713
1,seismic,33,9.653865814208984,6.00452184677124
1,seismic,34,10.111271858215332,6.003600120544434
1,seismic,35,10.563433647155762,6.000589370727539
1,seismic,36,11.052277565002441,5.99848747253418
1,seismic,37,11.603582382202148,5.999151706695557
1,seismic,38,12.184511184692383,6.000085830688477
1,seismic,39,12.774696350097656,6.000009536743164
1,seismic,40,13.388421058654785,5.999873638153076
1,seismic,41,14.017117500305176,5.998147010803223
1,seismic,42,14.671711921691895,5.996068477630615
1,seismic,43,15.442914009094238,5.999241352081299
1,seismic,44,16.190013885498047,5.998595237731934
1,seismic,45,17.00151252746582,6.000019550323486
1,seismic,46,17.812355041503906,5.998791217803955
1,seismic,47,18.683881759643555,5.999813079833984
1,seismic,48,19.681934356689453,6.003508567810059
1,seismic,49,20.59968376159668,6.002043724060059
1,seismic,50,21.629344940185547,6.002413272857666
1,seismic,51,22.650028228759766,6.001914024353027
1,seismic,52,23.709110260009766,5.999674320220947
1,seismic,53,24.873472213745117,6.000328063964844
1,seismic,54,26.06056022644043,5.99925422668457
1,seismic,55,27.346147537231445,5.99992036819458
1,seismic,56,28.637657165527344,5.998355865478516
1,seismic,57,29.989612579345703,5.997264862060547
1,seismic,58,31.482929229736328,5.997737407684326
1,seismic,59,33.01664352416992,5.9977312088012695
1,seismic,60,34.6440315246582,5.998338222503662
1,seismic,61,36.34646987915039,5.998564720153809
1,seismic,62,38.40082931518555,6.004598140716553
1,seismic,63,40.50747299194336,6.010045051574707
2,audio,0,20.0,6.0
2,audio,1,21.995437622070312,6.0
2,audio,2,24.189958572387695,6.0
2,audio,3,26.603425979614258,6.0
2,audio,4,29.2576961517334,6.0
2,audio,5,32.17679214477539,6.0
2,audio,6,35.387123107910156,6.0
2,audio,7,38.91775131225586,6.0
2,audio,8,42.8006477355957,6.0
2,audio,9,47.07094192504883,6.0
2,audio,10,51.76729202270508,6.0
2,audio,11,56.93220520019531,6.0
2,audio,12,62.61241149902344,6.0
2,audio,13,68.85936737060547,6.0
2,audio,14,75.7295913696289,6.0
2,audio,15,83.28524780273438,6.0
2,audio,16,91.59477233886719,6.0
2,audio,17,100.73330688476562,6.0
2,audio,18,110.78365325927734,6.0
2,audio,19,121.8366928100586,6.0
2,audio,20,133.99256896972656,6.0
2,audio,21,147.36126708984375,6.0
2,audio,22,162.06370544433594,6.0
2,audio,23,178.2331085205078,6.0
2,audio,24,196.01576232910156,6.0
2,audio,25,215.57252502441406,6.0
2,audio,26,237.08059692382812,6.0
2,audio,27,260.7345886230469,6.0
2,audio,28,286.7484436035156,6.0
2,audio,29,315.35784912109375,6.0
2,audio,30,346.8216857910156,6.0
2,audio,31,381.42462158203125,6.0
2,audio,32,419.48004150390625,6.0
2,audio,33,461.3323059082031,6.0
2,audio,34,507.3603515625,6.0
2,audio,35,557.9804077148438,6.0
2,audio,36,613.651123046875,6.0
2,audio,37,674.8763427734375,6.0
2,audio,38,742.2095336914062,6.0
2,audio,39,816.26123046875,6.0
2,audio,40,897.7007446289062,6.0
2,audio,41,987.26611328125,6.0
2,audio,42,1085.7674560546875,6.0
2,audio,43,1194.095947265625,6.0
2,audio,44,1313.233154296875,6.0
2,audio,45,1444.2562255859375,6.0
2,audio,46,1588.3525390625,6.0
2,audio,47,1746.825439453125,6.0
2,audio,48,1921.1085205078125,6.0
2,audio,49,2112.781005859375,6.0
2,audio,50,2323.576171875,6.0
2,audio,51,2555.40380859375,6.0
2,audio,52,2810.361572265625,6.0
2,audio,53,3090.75634765625,6.0
2,audio,54,3399.125,6.0
2,audio,55,3738.260498046875,6.0
2,audio,56,4111.236328125,6.0
2,audio,57,4521.41943359375,6.0
2,audio,58,4972.5283203125,6.0
2,audio,59,5468.6494140625,6.0
2,audio,60,6014.26318359375,6.0
2,audio,61,6614.31494140625,6.0
2,audio,62,7274.234375,6.0
2,audio,63,8000.001953125,6.0
2,seismic,0,1.9859246015548706,5.9941725730896
2,seismic,1,2.0933420658111572,5.998805522918701
2,seismic,2,2.198395252227783,5.9997429847717285
2,seismic,3,2.302290201187134,5.9984450340271
2,seismic,4,2.422842025756836,6.002068996429443
2,seismic,5,2.5397074222564697,6.0013346672058105
2,seismic,6,2.6567344665527344,5.999001979827881
2,seismic,7,2.79001522064209,6.000351428985596
2,seismic,8,2.922922134399414,5.999587535858154
2,seismic,9,3.079379081726074,6.002817153930664
2,seismic,10,3.242112159729004,6.006289958953857
2,seismic,11,3.3962626457214355,6.00506591796875
2,seismic,12,3.5364747047424316,5.999358177185059
2,seismic,13,3.690391778945923,5.994835376739502
2,seismic,14,3.8603310585021973,5.99241304397583
2,seismic,15,4.0678606033325195,5.996457099914551
2,seismic,16,4.278234481811523,5.999505519866943
2,seismic,17,4.473255634307861,5.997506618499756
2,seismic,18,4.68960428237915,5.997381687164307
2,seismic,19,4.900228500366211,5.993810176849365
2,seismic,20,5.164190769195557,5.998023509979248
2,seismic,21,5.435052871704102,6.001157760620117
2,seismic,22,5.685958385467529,5.999327659606934
2,seismic,23,5.978525161743164,6.001476287841797
2,seismic,24,6.282761573791504,6.003173351287842
2,seismic,25,6.593284606933594,6.003389358520508
2,seismic,26,6.873680114746094,5.998788833618164
2,seismic,27,7.255741119384766,6.004221439361572
2,seismic,28,7.584714889526367,6.0016937255859375
2,seismic,29,7.936256408691406,5.999966621398926
2,seismic,30,8.323487281799316,6.000011920928955
2,seismic,31,8.763972282409668,6.002992153167725
2,seismic,32,9.198219299316406,6.003471851348877
2,seismic,33,9.687009811401367,6.007578372955322
2,seismic,34,10.135011672973633,6.0058698654174805
2,seismic,35,10.567392349243164,6.001259803771973
2,seismic,36,11.033486366271973,5.997371196746826
2,seismic,37,11.590287208557129,5.998378753662109
2,seismic,38,12.185532569885254,6.000186920166016
2,seismic,39,12.76557731628418,5.9995832443237305
2,seismic,40,13.398969650268555,6.000936031341553
2,seismic,41,14.001924514770508,5.997524261474609
2,seismic,42,14.643839836120605,5.9946064949035645
2,seismic,43,15.432066917419434,5.998569965362549
2,seismic,44,16.16535758972168,5.997172832489014
2,seismic,45,17.005664825439453,6.000100135803223
2,seismic,46,17.791065216064453,5.997385501861572
2,seismic,47,18.693754196166992,6.000526428222656
2,seismic,48,19.686174392700195,6.004059314727783
2,seismic,49,20.58515167236328,6.001707077026367
2,seismic,50,21.664020538330078,6.003638744354248
2,seismic,51,22.66481590270996,6.00281286239624
2,seismic,52,23.74593162536621,6.000998020172119
2,seismic,53,24.886388778686523,6.00121545791626
2,seismic,54,26.061555862426758,5.999256134033203
2,seismic,55,27.368894577026367,6.0006818771362305
2,seismic,56,28.603788375854492,5.997137069702148
2,seismic,57,29.95549964904785,5.99627161026001
2,seismic,58,31.488279342651367,5.997518539428711
2,seismic,59,32.999881744384766,5.996878623962402
2,seismic,60,34.70663833618164,5.999692916870117
2,seismic,61,36.393035888671875,5.999409198760986
2,seismic,62,38.61277389526367,6.008617877960205
2,seismic,63,40.876983642578125,6.017393112182617
3,audio,0,20.0,6.0
3,audio,1,21.995437622070312,6.0
3,audio,2,24.189958572387695,6.0
3,audio,3,26.603425979614258,6.0
3,audio,4,29.2576961517334,6.0
3,audio,5,32.17679214477539,6.0
3,audio,6,35.387123107910156,6.0
3,audio,7,38.91775131225586,6.0
3,audio,8,42.8006477355957,6.0
3,audio,9,47.07094192504883,6.0
3,audio,10,51.76729202270508,6.0
3,audio,11,56.93220520019531,6.0
3,audio,12,62.61241149902344,6.0
3,audio,13,68.85936737060547,6.0
3,audio,14,75.7295913696289,6.0
3,audio,15,83.28524780273438,6.0
3,audio,16,91.59477233886719,6.0
3,audio,17,100.73330688476562,6.0
3,audio,18,110.78365325927734,6.0
3,audio,19,121.8366928100586,6.0
3,audio,20,133.99256896972656,6.0
3,audio,21,147.36126708984375,6.0
3,audio,22,162.06370544433594,6.0
3,audio,23,178.2331085205078,6.0
3,audio,24,196.01576232910156,6.0
3,audio,25,215.57252502441406,6.0
3,audio,26,237.08059692382812,6.0
3,audio,27,260.7345886230469,6.0
3,audio,28,286.7484436035156,6.0
3,audio,29,315.35784912109375,6.0
3,audio,30,346.8216857910156,6.0
3,audio,31,381.42462158203125,6.0
3,audio,32,419.48004150390625,6.0
3,audio,33,461.3323059082031,6.0
3,audio,34,507.3603515625,6.0
3,audio,35,557.9804077148438,6.0
3,audio,36,613.651123046875,6.0
3,audio,37,674.8763427734375,6.0
3,audio,38,742.2095336914062,6.0
3,audio,39,816.26123046875,6.0
3,audio,40,897.7007446289062,6.0
3,audio,41,987.26611328125,6.0
3,audio,42,1085.7674560546875,6.0
3,audio,43,1194.095947265625,6.0
3,audio,44,1313.233154296875,6.0
3,audio,45,1444.2562255859375,6.0
3,audio,46,1588.3525390625,6.0
3,audio,47,1746.825439453125,6.0
3,audio,48,1921.1085205078125,6.0
3,audio,49,2112.781005859375,6.0
3,audio,50,2323.576171875,6.0
3,audio,51,2555.40380859375,6.0
3,audio,52,2810.361572265625,6.0
3,audio,53,3090.75634765625,6.0
3,audio,54,3399.125,6.0
3,audio,55,3738.260498046875,6.0
3,audio,56,4111.236328125,6.0
3,audio,57,4521.41943359375,6.0
3,audio,58,4972.5283203125,6.0
3,audio,59,5468.6494140625,6.0
3,audio,60,6014.26318359375,6.0
3,audio,61,6614.31494140625,6.0
3,audio,62,7274.234375,6.0
3,audio,63,8000.001953125,6.0
3,seismic,0,1.9784451723098755,5.99098539352417
3,seismic,1,2.089625120162964,5.9974284172058105
3,seismic,2,2.197016716003418,5.999283790588379
3,seismic,3,2.3009986877441406,5.997896671295166
3,seismic,4,2.4227936267852783,6.002345085144043
3,seismic,5,2.5386979579925537,6.001164436340332
3,seismic,6,2.657360315322876,5.999342441558838
3,seismic,7,2.7899022102355957,6.000504970550537
3,seismic,8,2.923063278198242,5.99962854385376
3,seismic,9,3.087468385696411,6.004968166351318
3,seismic,10,3.249730110168457,6.008149147033691
3,seismic,11,3.4056766033172607,6.0071892738342285
3,seismic,12,3.5411627292633057,6.0003838539123535
3,seismic,13,3.6828536987304688,5.99284029006958
3,seismic,14,3.8527138233184814,5.990375518798828
3,seismic,15,4.0637335777282715,5.995179176330566
3,seismic,16,4.280228614807129,6.0000739097595215
3,seismic,17,4.470036506652832,5.997071266174316
3,seismic,18,4.677159309387207,5.995431423187256
3,seismic,19,4.882615566253662,5.990750312805176
3,seismic,20,5.163161277770996,5.997877597808838
3,seismic,21,5.440674304962158,6.002046585083008
3,seismic,22,5.680335998535156,5.9986419677734375
3,seismic,23,5.982999801635742,6.002202987670898
3,seismic,24,6.2927751541137695,6.004570484161377
3,seismic,25,6.598563194274902,6.00404167175293
3,seismic,26,6.864975452423096,5.997776031494141
3,seismic,27,7.271491050720215,6.006037712097168
3,seismic,28,7.5855021476745605,6.001697063446045
3,seismic,29,7.939550876617432,6.000496864318848
3,seismic,30,8.329078674316406,6.000675678253174
3,seismic,31,8.78021240234375,6.004695892333984
3,seismic,32,9.220098495483398,6.005402088165283
3,seismic,33,9.728734970092773,6.0113205909729
3,seismic,34,10.163036346435547,6.008298397064209
3,seismic,35,10.571368217468262,6.001749038696289
3,seismic,36,11.032506942749023,5.9975175857543945
3,seismic,37,11.593738555908203,5.998692989349365
3,seismic,38,12.188942909240723,6.0004682540893555
3,seismic,39,12.782740592956543,6.00076961517334
3,seismic,40,13.41322135925293,6.002256393432617
3,seismic,41,14.007046699523926,5.998081207275391
3,seismic,42,14.638992309570312,5.994428634643555
3,seismic,43,15.420626640319824,5.997936248779297
3,seismic,44,16.152624130249023,5.996429443359375
3,seismic,45,16.995548248291016,5.999602317810059
3,seismic,46,17.753538131713867,5.995297908782959
3,seismic,47,18.71556282043457,6.0015645027160645
3,seismic,48,19.695247650146484,6.004748344421387
3,seismic,49,20.5720157623291,6.001590728759766
3,seismic,50,21.69847869873047,6.005051136016846
3,seismic,51,22.683300018310547,6.003971099853516
3,seismic,52,23.780582427978516,6.002411842346191
3,seismic,53,24.908565521240234,6.002115726470947
3,seismic,54,26.091341018676758,6.000213146209717
3,seismic,55,27.392179489135742,6.001400470733643
3,seismic,56,28.580547332763672,5.996203899383545
3,seismic,57,29.98565101623535,5.997349262237549
3,seismic,58,31.50847816467285,5.99774169921875
3,seismic,59,32.99458312988281,5.996348857879639
3,seismic,60,34.78783416748047,6.001683235168457
3,seismic,61,36.484130859375,6.001396179199219
3,seismic,62,38.870086669921875,6.013825416564941
3,seismic,63,41.27088928222656,6.0252509117126465
4,audio,0,20.0,6.0
4,audio,1,21.995437622070312,6.0
4,audio,2,24.189958572387695,6.0
4,audio,3,26.603425979614258,6.0
4,audio,4,29.2576961517334,6.0
4,audio,5,32.17679214477539,6.0
4,audio,6,35.387123107910156,6.0
4,audio,7,38.91775131225586,6.0
4,audio,8,42.8006477355957,6.0
4,audio,9,47.07094192504883,6.0
4,audio,10,51.76729202270508,6.0
4,audio,11,56.93220520019531,6.0
4,audio,12,62.61241149902344,6.0
4,audio,13,68.85936737060547,6.0
4,audio,14,75.7295913696289,6.0
4,audio,15,83.28524780273438,6.0
4,audio,16,91.59477233886719,6.0
4,audio,17,100.73330688476562,6.0
4,audio,18,110.78365325927734,6.0
4,audio,19,121.8366928100586,6.0
4,audio,20,133.99256896972656,6.0
4,audio,21,147.36126708984375,6.0
4,audio,22,162.06370544433594,6.0
4,audio,23,178.2331085205078,6.0
4,audio,24,196.01576232910156,6.0
4,audio,25,215.57252502441406,6.0
4,audio,26,237.08059692382812,6.0
4,audio,27,260.7345886230469,6.0
4,audio,28,286.7484436035156,6.0
4,audio,29,315.35784912109375,6.0
4,audio,30,346.8216857910156,6.0
4,audio,31,381.42462158203125,6.0
4,audio,32,419.48004150390625,6.0
4,audio,33,461.3323059082031,6.0
4,audio,34,507.3603515625,6.0
4,audio,35,557.9804077148438,6.0
4,audio,36,613.651123046875,6.0
4,audio,37,674.8763427734375,6.0
4,audio,38,742.2095336914062,6.0
4,audio,39,816.26123046875,6.0
4,audio,40,897.7007446289062,6.0
4,audio,41,987.26611328125,6.0
4,audio,42,1085.7674560546875,6.0
4,audio,43,1194.095947265625,6.0
4,audio,44,1313.233154296875,6.0
4,audio,45,1444.2562255859375,6.0
4,audio,46,1588.3525390625,6.0
4,audio,47,1746.825439453125,6.0
4,audio,48,1921.1085205078125,6.0
4,audio,49,2112.781005859375,6.0
4,audio,50,2323.576171875,6.0
4,audio,51,2555.40380859375,6.0
4,audio,52,2810.361572265625,6.0
4,audio,53,3090.75634765625,6.0
4,audio,54,3399.125,6.0
4,audio,55,3738.260498046875,6.0
4,audio,56,4111.236328125,6.0
4,audio,57,4521.41943359375,6.0
4,audio,58,4972.5283203125,6.0
4,audio,59,5468.6494140625,6.0
4,audio,60,6014.26318359375,6.0
4,audio,61,6614.31494140625,6.0
4,audio,62,7274.234375,6.0
4,audio,63,8000.001953125,6.0
4,seismic,0,1.9703361988067627,5.987616539001465
4,seismic,1,2.084538459777832,5.995421886444092
4,seismic,2,2.196775197982788,5.999340057373047
4,seismic,3,2.299569606781006,5.997368335723877
4,seismic,4,2.4261114597320557,6.003712177276611
4,seismic,5,2.5402016639709473,6.001814842224121
4,seismic,6,2.6551218032836914,5.998837947845459
4,seismic,7,2.789094924926758,6.000348091125488
4,seismic,8,2.9204976558685303,5.999016761779785
4,seismic,9,3.090710401535034,6.005712032318115
4,seismic,10,3.2635531425476074,6.011592864990234
4,seismic,11,3.418447494506836,6.010101318359375
4,seismic,12,3.5447394847869873,6.001043796539307
4,seismic,13,3.675389289855957,5.990845203399658
4,seismic,14,3.844149112701416,5.988095283508301
4,seismic,15,4.06275749206543,5.99463415145874
4,seismic,16,4.276927471160889,5.999588489532471
4,seismic,17,4.462956428527832,5.9959001541137695
4,seismic,18,4.662049770355225,5.9927263259887695
4,seismic,19,4.865146636962891,5.987695693969727
4,seismic,20,5.158564567565918,5.99709939956665
4,seismic,21,5.448311805725098,6.003110885620117
4,seismic,22,5.6784586906433105,5.998388290405273
4,seismic,23,5.981631278991699,6.001899242401123
4,seismic,24,6.2978596687316895,6.005258083343506
4,seismic,25,6.605533599853516,6.004895210266113
4,seismic,26,6.8644561767578125,5.997692108154297
4,seismic,27,7.285402297973633,6.007613658905029
4,seismic,28,7.585794925689697,6.001806735992432
4,seismic,29,7.936913013458252,6.000463008880615
4,seismic,30,8.330522537231445,6.000887393951416
4,seismic,31,8.786898612976074,6.0054850578308105
4,seismic,32,9.232260704040527,6.006495952606201
4,seismic,33,9.760941505432129,6.01425313949585
4,seismic,34,10.1881685256958,6.010645866394043
4,seismic,35,10.564435958862305,6.001499176025391
4,seismic,36,11.026748657226562,5.997333526611328
4,seismic,37,11.573753356933594,5.997420787811279
4,seismic,38,12.188779830932617,6.000442981719971
4,seismic,39,12.787269592285156,6.001193523406982
4,seismic,40,13.421989440917969,6.003089904785156
4,seismic,41,13.994379997253418,5.997519016265869
4,seismic,42,14.638029098510742,5.994413375854492
4,seismic,43,15.428016662597656,5.998245716094971
4,seismic,44,16.14278221130371,5.995955944061279
4,seismic,45,16.997241973876953,5.999730587005615
4,seismic,46,17.709918975830078,5.992990493774414
4,seismic,47,18.718852996826172,6.001923561096191
4,seismic,48,19.70110511779785,6.005337238311768
4,seismic,49,20.561241149902344,6.001633644104004
4,seismic,50,21.719087600708008,6.006098747253418
4,seismic,51,22.66958236694336,6.003929138183594
4,seismic,52,23.789634704589844,6.002969264984131
4,seismic,53,24.907203674316406,6.002256393432617
4,seismic,54,26.11467170715332,6.000904083251953
4,seismic,55,27.422454833984375,6.002209186553955
4,seismic,56,28.579492568969727,5.996004104614258
4,seismic,57,30.01885414123535,5.998405933380127
4,seismic,58,31.546411514282227,5.998524188995361
4,seismic,59,33.015316009521484,5.99646520614624
4,seismic,60,34.81159973144531,6.00214958190918
4,seismic,61,36.53660202026367,6.002508640289307
4,seismic,62,39.11954116821289,6.018807888031006
4,seismic,63,41.678688049316406,6.033421039581299
5,audio,0,20.0,6.0
5,audio,1,21.995437622070312,6.0
5,audio,2,24.189958572387695,6.0
5,audio,3,26.603425979614258,6.0
5,audio,4,29.2576961517334,6.0
5,audio,5,32.17679214477539,6.0
5,audio,6,35.387123107910156,6.0
5,audio,7,38.91775131225586,6.0
5,audio,8,42.8006477355957,6.0
