epoch,train_total,train_pres,train_type,train_inst,train_recon,train_tc_cross,train_causal,val_total,val_pres,val_type,val_inst,val_recon,val_tc_cross,val_causal,probe_pres_acc,probe_pres_f1,probe_type_acc,probe_type_f1,probe_inst_acc,probe_inst_f1,detection_auc
31,4.308526422977447,0.6094117265939712,0.9132082781195641,1.7595343101024628,0.46361208021640776,0.24963013663887978,0.06680260632187128,2.8015384805202483,0.555356876552105,0.36427328214049337,1.2849870210886,0.5067968475818634,0.30746629074215887,0.18196834802627562,,,,,,,
32,4.347029492855072,0.6059652453660965,0.9364494395256042,1.7585543525218963,0.45709316700696945,0.24029548570513726,0.06390168689191342,3.331297982335091,0.5507534496486187,0.6238243873417377,1.3263907289505006,0.5060129103064537,0.30989222064614297,0.155903761908412,,,,,,,
33,4.434690957069397,0.6061533921957016,0.9601805400848389,1.8065220701694489,0.451278540790081,0.24770592719316484,0.056526579931378364,2.9408405900001524,0.5759673270583153,0.4978164851665497,1.1797798669338226,0.5099567432701587,0.3151648725569248,0.13846476409584285,,,,,,,
34,4.464948105812073,0.6036935314536095,0.9763350737094879,1.8009835612773895,0.4612615725398064,0.24708621323108673,0.061474708169698716,2.5855931892991064,0.5417412459850312,0.37620340764522553,1.051851243376732,0.5077134668827057,0.32043550968170165,0.18882252108305692,,,,,,,
35,4.3868012356758115,0.5994871497154236,0.940156455039978,1.8023470985889434,0.4493038642406464,0.2605586566030979,0.05972367070615291,2.6481838747859,0.5349632470309734,0.3675078313797712,1.1802688747644425,0.48502865687012675,0.3106698253750801,0.14943319853395223,0.83296875,0.8308255476205315,0.640625,0.7809523809523811,0.03078125,0.059724117022889184,0.918564500004949
36,4.323642189502716,0.5968534272909164,0.9235523441433906,1.7740981566905976,0.4557971376180649,0.2509529533982277,0.06000620100647211,2.977418674826622,0.5598825210332871,0.5140906183421612,1.1388370859622956,0.5074044898152351,0.3537879955768585,0.19977736450731753,,,,,,,
37,4.328896605968476,0.6024063777923584,0.9196846550703048,1.783004242181778,0.451983662545681,0.24200588390231131,0.05891832146793604,3.069965533912182,0.5515250484645366,0.5702033667266369,1.140803548693657,0.4850162813067436,0.3170293679833412,0.18872857213020325,,,,,,,
38,4.363689396381378,0.6020054745674134,0.9430697512626648,1.768831468820572,0.45717142820358275,0.25988845467567445,0.06099578943103552,2.72763820707798,0.5405963909626007,0.4392281849682331,1.075321657061577,0.4921920683979988,0.32067993804812434,0.18404457550495862,,,,,,,
39,4.342643597126007,0.6019144785404206,0.9311433264613151,1.7752485144138337,0.4590265515446663,0.23405241265892981,0.05729129120707512,2.523843577802181,0.5917667272686958,0.3864108519256115,0.9047127848863602,0.4907075269520283,0.30496309518814085,0.2054716231673956,,,,,,,
40,4.2108941173553465,0.6014608097076416,0.8958629155158997,1.71212779045105,0.4499510732293129,0.2337142087519169,0.060584578923881055,3.3628948244452475,0.5656718544661998,0.6518492624163628,1.2406339764595031,0.49443207815289497,0.3263895782828331,0.20344725031405686,0.81109375,0.805380526103124,0.68265625,0.811403101495032,0.0684375,0.12810763381105586,0.925462679771555
41,4.256032831668854,0.6021676534414291,0.9068899732828141,1.7398089134693147,0.44087021321058273,0.2295781184732914,0.05618929855525494,2.3886987820267676,0.5250930400192737,0.33426078110933305,0.9364117634296417,0.4746111762523651,0.3218694491684437,0.21121131367981433,,,,,,,
42,4.192966902256012,0.5964429646730423,0.8936920464038849,1.7063133597373963,0.4446211940050125,0.2369653868675232,0.05836436375975609,2.68894791662693,0.5418771788477897,0.40915197767317296,1.1025858628749847,0.4835003083944321,0.31396535590291025,0.1778308830410242,,,,,,,
43,4.309482045173645,0.5929893642663956,0.930620020031929,1.7550464928150178,0.44208271980285646,0.2248099008202553,0.05599785603582859,2.5853136706352235,0.5419246435165406,0.4105140487849712,0.9862317311763763,0.4704280062019825,0.3083953195810318,0.18908641077578067,,,,,,,
44,4.261566832065582,0.5941084730625152,0.9102258843183517,1.7458691644668578,0.43521658569574356,0.22238788679242133,0.05761579666286707,2.3584639298915864,0.537942668646574,0.3595174612104893,0.8951210778951645,0.4654305168986321,0.31060605704784394,0.15982221201062202,,,,,,,
45,4.2217827010154725,0.586735648214817,0.8883304595947266,1.7559558999538423,0.4396763461828232,0.23657131239771842,0.0584625993296504,2.95263440400362,0.5473602633178234,0.4716654124110937,1.2285365903377532,0.48863665759563446,0.3107086539268494,0.18454304300248622,0.8378125,0.8344498537863533,0.703125,0.8256880733944955,0.18078125,0.3062061664681752,0.91941592184577
46,4.353634254932404,0.592698660492897,0.9351722264289856,1.7929775428771972,0.45067448675632477,0.23018466010689737,0.05254612669348717,2.2110321344435215,0.5120307113230228,0.30004273042082785,0.8734599769115448,0.46865358874201773,0.31636557936668397,0.17859062161296607,,,,,,,
47,4.224390170574188,0.593360270857811,0.8992049735784531,1.7395163154602051,0.4314722642302513,0.2321090331673622,0.049956365190446377,2.027366127371788,0.5016049511730671,0.2422107681259513,0.7996616101264954,0.47302911296486855,0.3194573137164116,0.19437509827315808,,,,,,,
48,4.244394063949585,0.5915896105766296,0.9034061247110367,1.750514396429062,0.42868362486362455,0.22881191492080688,0.05260945111513138,2.521527070701122,0.5347781960666179,0.3770118883252144,1.0237485069036483,0.506886675953865,0.2923007340729237,0.15828792445361614,,,,,,,
49,4.261101942062378,0.5941476678848266,0.9079904705286026,1.7498005402088166,0.43849696427583695,0.23807306081056595,0.057323103062808516,2.546084949076176,0.5457874839007855,0.355273157954216,1.0188129180669785,0.5095149740576744,0.311798507720232,0.21998672474175693,,,,,,,
50,4.385131962299347,0.5948503613471985,0.9604350882768631,1.7751873254776,0.43339945763349536,0.2287677475810051,0.050884175188839434,2.992273111343384,0.5631431710720062,0.5777415764331818,1.1104919999837874,0.4728022861480713,0.28775361701846125,0.1158745489269495,0.83625,0.8343152415553406,0.660625,0.7956341738803161,0.01796875,0.035303146584804296,0.9175147232037691
51,4.1196684217453,0.591780634522438,0.8676194933056831,1.6952084028720855,0.43541383564472197,0.23116632625460626,0.053898950442671775,2.5134834425151347,0.5394674856215715,0.38806217946112154,0.954364253282547,0.47055242985486984,0.2870506323873997,0.19647211328148842,,,,,,,
52,4.239782409667969,0.5894032007455826,0.911972451210022,1.732319883108139,0.4314631387591362,0.2271717132627964,0.05096807233989239,3.060634008347988,0.5439222660660744,0.5645186302065849,1.2058954697847366,0.4764703632891178,0.2780215220153332,0.13413200370967387,,,,,,,
53,4.212234325408936,0.5899151057004929,0.8931743907928467,1.743286018371582,0.42631077617406843,0.22675227329134942,0.05005333989858627,2.5029363103210924,0.5201215563714504,0.3868161502480507,0.9701344633102417,0.4609311650693417,0.30444444075226784,0.19295488074421882,,,,,,,
