Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Val_Precision,Val_Recall,Val_F1,Val_Acc_bicycle,Val_Acc_polaris,Val_Acc_pickup,Val_Acc_gle350,Val_Acc_scooter,Val_Acc_cx30,Val_Acc_ev,Val_Acc_motorcycle,Val_Acc_mustang,Val_Acc_forester,Val_Acc_background,Val_Acc_walk,Val_Acc_miata,Val_Acc_warhog
29,1.0922,0.5156,1.6182,0.3771,0.4010,0.3771,0.3639,0.0000,0.1429,0.4277,0.2143,0.0922,0.4666,0.1818,0.1512,0.5318,0.1427,1.0000,0.5322,0.2300,0.0000
30,1.0912,0.5164,1.6184,0.3756,0.4004,0.3756,0.3624,0.0000,0.1491,0.4358,0.2720,0.1131,0.4606,0.2067,0.1189,0.5241,0.1523,1.0000,0.5201,0.1829,0.0000
31,1.0875,0.5175,1.6273,0.3833,0.3965,0.3833,0.3726,0.0000,0.1491,0.4146,0.2890,0.0538,0.4822,0.2341,0.1072,0.5002,0.1920,1.0000,0.5074,0.2264,0.0096
32,1.0856,0.5184,1.6618,0.3695,0.4057,0.3695,0.3519,0.0000,0.1894,0.4358,0.2070,0.1207,0.4724,0.1806,0.2171,0.5421,0.1099,1.0000,0.5385,0.1623,0.0048
33,1.0835,0.5197,1.6582,0.3756,0.3936,0.3756,0.3615,0.0000,0.1863,0.4219,0.2988,0.0757,0.4994,0.2229,0.1912,0.4852,0.1693,1.0000,0.5110,0.1638,0.0144
34,1.0815,0.5204,1.6063,0.3883,0.3997,0.3883,0.3771,0.0000,0.1739,0.4212,0.2951,0.0933,0.5169,0.2117,0.1111,0.4817,0.2169,1.0000,0.5336,0.2205,0.0000
35,1.0793,0.5212,1.6048,0.3808,0.3952,0.3808,0.3695,0.0000,0.1522,0.4161,0.2772,0.0582,0.4609,0.2117,0.1331,0.5076,0.1110,1.0000,0.5265,0.2520,0.0000
36,1.0788,0.5225,1.6456,0.3776,0.4037,0.3776,0.3610,0.0000,0.1615,0.4431,0.1950,0.0922,0.4854,0.2005,0.0982,0.5421,0.1506,1.0000,0.5201,0.2163,0.0000
37,1.0751,0.5236,1.5986,0.3827,0.3971,0.3827,0.3699,0.0000,0.1335,0.4124,0.2591,0.0724,0.4734,0.2142,0.0749,0.5130,0.1082,1.0000,0.5032,0.2720,0.0000
38,1.0735,0.5239,1.5776,0.3836,0.3896,0.3836,0.3727,0.0000,0.1553,0.4248,0.2898,0.0593,0.4903,0.2254,0.0853,0.4347,0.0883,1.0000,0.5237,0.3353,0.0000
39,1.0680,0.5265,1.6257,0.3804,0.4031,0.3804,0.3665,0.0000,0.1522,0.4117,0.2416,0.0615,0.4729,0.1880,0.1176,0.5342,0.0968,1.0000,0.5081,0.2466,0.0048
40,1.0682,0.5269,1.6353,0.3871,0.3981,0.3871,0.3782,0.0000,0.1770,0.3920,0.3109,0.0670,0.4766,0.2030,0.1563,0.4883,0.1535,1.0000,0.5201,0.2595,0.0144
41,1.0648,0.5275,1.6439,0.3812,0.4060,0.3812,0.3676,0.0000,0.1925,0.4343,0.2838,0.0801,0.4807,0.1943,0.1667,0.5242,0.1291,1.0000,0.5138,0.1916,0.0048
42,1.0645,0.5274,1.5880,0.3868,0.3989,0.3868,0.3783,0.0000,0.1491,0.4153,0.2801,0.0966,0.4721,0.1930,0.1124,0.4925,0.1586,1.0000,0.5173,0.2817,0.0000
43,1.0633,0.5279,1.6304,0.3859,0.4041,0.3859,0.3735,0.0000,0.1708,0.4212,0.2880,0.0944,0.4929,0.2130,0.1098,0.5138,0.1370,1.0000,0.5180,0.2207,0.0096
44,1.0635,0.5286,1.6514,0.3843,0.4058,0.3843,0.3718,0.0000,0.1925,0.3912,0.2938,0.1010,0.4794,0.2316,0.1202,0.5234,0.1908,1.0000,0.5074,0.1949,0.0096
45,1.0616,0.5290,1.6653,0.3831,0.4084,0.3831,0.3699,0.0000,0.1801,0.4007,0.2878,0.0714,0.4620,0.2167,0.1486,0.5429,0.2531,1.0000,0.5039,0.1685,0.0096
46,1.0612,0.5293,1.6222,0.3842,0.4101,0.3842,0.3721,0.0000,0.1646,0.3905,0.2576,0.0955,0.4758,0.2130,0.1499,0.5424,0.1308,1.0000,0.5102,0.2219,0.0048
47,1.0587,0.5308,1.6166,0.3864,0.4107,0.3864,0.3736,0.0000,0.1584,0.4073,0.2686,0.0856,0.4844,0.2080,0.1047,0.5397,0.1591,1.0000,0.5173,0.2148,0.0048
48,1.0570,0.5310,1.6418,0.3822,0.4113,0.3822,0.3679,0.0000,0.1677,0.4146,0.2667,0.0900,0.4711,0.2042,0.1382,0.5503,0.1670,1.0000,0.5230,0.1804,0.0048
49,1.0575,0.5310,1.6248,0.3852,0.4161,0.3852,0.3722,0.0000,0.1708,0.4117,0.2742,0.1098,0.4736,0.2204,0.1240,0.5489,0.1546,1.0000,0.5110,0.1951,0.0048
50,1.0560,0.5314,1.6726,0.3829,0.4081,0.3829,0.3702,0.0000,0.1801,0.4051,0.2973,0.0768,0.4575,0.2217,0.1783,0.5363,0.1897,1.0000,0.5216,0.1805,0.0096
