Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Val_Precision,Val_Recall,Val_F1,Val_Acc_pedestrian,Val_Acc_light,Val_Acc_sport,Val_Acc_utility
1,0.8249,0.5447,100.7541,0.0655,0.0043,0.0655,0.0081,0.0000,1.0000,0.0000,0.0000
2,0.7285,0.6004,196.3884,0.4391,0.1928,0.4391,0.2679,0.0000,0.0000,1.0000,0.0000
3,0.6915,0.6212,213.1318,0.4279,0.1837,0.4279,0.2570,0.0000,0.0000,0.0000,0.9980
4,0.6686,0.6348,24.6291,0.4288,0.6229,0.4288,0.2574,0.0000,0.0000,0.0001,1.0000
5,0.6509,0.6446,14570.5009,0.4287,0.1838,0.4287,0.2573,0.0000,0.0000,0.0000,1.0000
6,0.6392,0.6516,8.2157,0.4288,0.4765,0.4288,0.2574,0.0000,0.0000,0.0001,0.9999
7,0.6132,0.6664,3571.7429,0.4287,0.4033,0.4287,0.2574,0.0000,0.0000,0.0001,0.9999
8,0.6047,0.6717,1974.3054,0.4286,0.2716,0.4286,0.2573,0.0000,0.0000,0.0001,0.9997
9,0.5985,0.6751,153.1701,0.4380,0.3536,0.4380,0.2679,0.0000,0.0000,0.9974,0.0002
10,0.5928,0.6778,16.1362,0.4293,0.6030,0.4293,0.2586,0.0000,0.0000,0.0014,0.9999
11,0.5877,0.6813,1815.1320,0.4290,0.4679,0.4290,0.2586,0.0000,0.0000,0.0015,0.9992
12,0.5825,0.6837,8350.1040,0.4287,0.1838,0.4287,0.2573,0.0000,0.0000,0.0000,1.0000
13,0.5780,0.6870,6872.5273,0.4287,0.3594,0.4287,0.2574,0.0000,0.0000,0.0001,0.9998
14,0.5619,0.6952,555.9310,0.4294,0.6061,0.4294,0.2589,0.0000,0.0000,0.0017,0.9999
15,0.5565,0.6977,8.8498,0.4295,0.5439,0.4295,0.2597,0.0000,0.0000,0.0028,0.9989
16,0.5531,0.6996,4407.6930,0.4289,0.5216,0.4289,0.2579,0.0000,0.0000,0.0007,0.9998
17,0.5494,0.7010,4283.3479,0.4289,0.4504,0.4289,0.2583,0.0000,0.0000,0.0011,0.9992
