epoch,train_loss,val_loss,val_pres_f1,val_pres_acc,val_type_f1,val_type_acc
0,1.8137478414905128,1.7125689962725619,0.8704,0.7705,0.1735,0.2882
1,1.7022822117121026,1.679286609996449,0.8705,0.7707,0.4773,0.5927
2,1.6659400075246273,1.6635540310954635,0.8705,0.7707,0.4775,0.6018
3,1.6646684868769213,1.6567402066606465,0.8843,0.8016,0.4749,0.6051
4,1.6563162749463862,1.6530500722653938,0.8696,0.7926,0.4724,0.6035
5,1.6574480304022154,1.6509721124327028,0.8524,0.7737,0.4726,0.6028
6,1.6556930350915096,1.649430252772905,0.8345,0.7531,0.4736,0.6059
7,1.6593778515546516,1.6490225466814907,0.8331,0.7516,0.4741,0.6072
8,1.6556035394303537,1.6488849518103001,0.8223,0.7394,0.472,0.6056
9,1.6553963900467996,1.6472885479658712,0.8264,0.7429,0.473,0.6084
10,1.6575882588847402,1.647828399360954,0.8293,0.7466,0.4713,0.6065
11,1.6575202494146721,1.6476184382583157,0.8334,0.7514,0.4725,0.6094
12,1.6552015520168835,1.6490699346963462,0.8283,0.7456,0.4737,0.6079
13,1.6583498307107167,1.6493024924100737,0.8317,0.7499,0.4721,0.6071
14,1.6584296789751098,1.6486413514975347,0.8295,0.7466,0.473,0.6093
15,1.6549284264231412,1.647933274636537,0.8265,0.7434,0.4722,0.6073
16,1.659103809789037,1.6486664938204216,0.8347,0.7531,0.4709,0.6057
17,1.6564919147194859,1.6484631981168474,0.8359,0.7544,0.4738,0.6078
18,1.6604682150069607,1.648587162876542,0.8341,0.7527,0.4741,0.608
19,1.656697051662007,1.6482658210770909,0.8313,0.7495,0.4746,0.6087
20,1.6588517281997717,1.6494234970637731,0.8232,0.74,0.4742,0.608
21,1.6531379697710704,1.6484057702027357,0.83,0.747,0.4728,0.606
22,1.6576317350544998,1.6476764503495518,0.8259,0.7428,0.4727,0.6082
23,1.6563635246035016,1.6488318536188695,0.8226,0.739,0.4726,0.6059
24,1.6546216815282284,1.647787072957852,0.825,0.7418,0.4726,0.6072
25,1.654825992989198,1.6475576900300526,0.8283,0.7455,0.4725,0.6073
26,1.6577758710635335,1.6486045276963865,0.8276,0.7462,0.4735,0.6064
27,1.6582710740098543,1.6496754812471794,0.8284,0.7457,0.473,0.6054
28,1.6571779196912593,1.6483303220757157,0.8372,0.7562,0.4745,0.6081
29,1.6621207328219163,1.6497634009365396,0.8394,0.7587,0.4735,0.6065
30,1.6529405569060567,1.648447635885957,0.8366,0.7558,0.4722,0.6061
31,1.657467352003572,1.6475819240916858,0.8359,0.7543,0.473,0.607
32,1.657425600661045,1.6474954978728191,0.8461,0.7656,0.4722,0.6058
33,1.6552799040335788,1.6493394818656888,0.8246,0.7422,0.472,0.6033
34,1.657406272072541,1.6479684852418446,0.822,0.739,0.4724,0.6063
35,1.6570689114942505,1.6482679389771961,0.821,0.7388,0.4722,0.6061
36,1.657085379344995,1.648272022540435,0.8215,0.7394,0.4722,0.6078
37,1.6547065176176683,1.6475570490865996,0.8266,0.7436,0.472,0.607
38,1.656153990463777,1.6477958418074108,0.8287,0.7463,0.4724,0.6065
39,1.6611846045158696,1.6489884626297724,0.8302,0.7482,0.4728,0.6072
40,1.6566049025959946,1.6478642731001882,0.8246,0.7413,0.4727,0.6084
41,1.6569807654932927,1.6488168931110596,0.8288,0.7463,0.4714,0.605
42,1.6564169352134448,1.6469044597633988,0.8251,0.7414,0.4729,0.6093
43,1.660478474278199,1.649610357367115,0.8351,0.7541,0.4731,0.6066
44,1.657645038440467,1.6484370298715898,0.836,0.7548,0.4723,0.6068
45,1.656046412635648,1.6494704066932975,0.8373,0.7559,0.4735,0.6064
46,1.6541052885603107,1.6486958064042128,0.8304,0.748,0.4723,0.6066
47,1.65917048970478,1.6491011479200224,0.8422,0.7622,0.4732,0.6074
48,1.6583778658552033,1.6501783973726876,0.8261,0.7434,0.4734,0.6065
49,1.6599363090033736,1.6506222651634381,0.8325,0.7508,0.4728,0.6063
