epoch,train_det_loss,train_cls_loss,train_inst_loss,val_det_acc,val_det_f1,val_cls_acc,val_cls_f1,val_inst_acc,val_inst_f1
13,0.5306740760803222,0.8738992631435394,1.6200439023971558,0.847578125,0.8466667949213244,0.8711775043936731,0.9311543157697004,0.020738137082601055,0.040633608815427
14,0.5410121607780457,0.8746491950750351,1.6326115357875823,0.84796875,0.847153060491008,0.8836555360281195,0.9382347452883001,0.010720562390158173,0.021213701964875674
15,0.540754242837429,0.8502125507593155,1.6196931052207946,0.847890625,0.8470722797424916,0.8664323374340949,0.928436911487759,0.070298769771529,0.13136288998357964
16,0.5361890709400177,0.8392688661813736,1.6100860011577607,0.848203125,0.8474219319598626,0.8766256590509666,0.9342573515639634,0.16115992970123022,0.2775843802028152
17,0.5337899601459504,0.8430003541707992,1.6102873361110688,0.847734375,0.8469241325691275,0.8581722319859403,0.9236735079920553,0.09068541300527241,0.16629068643248468
18,0.5299154722690582,0.83021164894104,1.6165095138549805,0.84796875,0.8471753042689414,0.8664323374340949,0.928436911487759,0.033919156414762744,0.06561278259391468
19,0.5361863121390342,0.8651715868711471,1.6203906059265136,0.8475,0.8466817955182157,0.8648506151142356,0.9275280369427952,0.008084358523725835,0.01603905160390516
20,0.5330326238274574,0.8555765974521637,1.6235839557647704,0.847734375,0.8469374873266912,0.8717047451669596,0.9314553990610328,0.007381370826010545,0.01465457083042568
21,0.5407977285981178,0.8287101471424103,1.6184835088253022,0.847421875,0.8465648374759496,0.869244288224956,0.930048890560361,0.026362038664323375,0.05136986301369863
22,0.5435565212368965,0.8642559081315995,1.6132977330684661,0.847578125,0.846731046936261,0.8622144112478032,0.9260098150245377,0.056942003514938486,0.10774858663119387
23,0.5290037012100219,0.8363090595602989,1.5995556652545928,0.8475,0.8466817955182157,0.8611599297012302,0.9254013220018886,0.07082601054481547,0.13228294764483833
24,0.5408541375398636,0.8470886445045471,1.6132991898059845,0.8475,0.8466862741252804,0.8608084358523725,0.9251983377408386,0.0820738137082601,0.15169725515673219
25,0.541964111328125,0.847479647397995,1.608491085767746,0.8475,0.8466683112635763,0.8615114235500879,0.9256042296072509,0.07644991212653779,0.14204081632653062
26,0.5413982325792313,0.8206260830163956,1.6073810458183289,0.84765625,0.8468209071234402,0.8627416520210897,0.92631380318898,0.07943760984182777,0.14718332790621946
27,0.5400459653139115,0.8525410005450249,1.6140510022640229,0.84765625,0.8468118703511434,0.8646748681898067,0.9274269557021678,0.08260105448154657,0.1525974025974026
28,0.5392888566851616,0.8308898466825485,1.59381396651268,0.847578125,0.846731046936261,0.862390158172232,0.9261111635368501,0.08664323374340949,0.15946951318130356
29,0.5346300530433655,0.862660271525383,1.623548994064331,0.84765625,0.8468073398554462,0.8622144112478032,0.9260098150245377,0.09507908611599297,0.17364788958433638
30,0.5332955238223076,0.8657406720519066,1.623876758813858,0.847734375,0.8468790928011396,0.8632688927943761,0.92661761931711,0.10949033391915641,0.19737050530651037
31,0.5314050823450088,0.8626147192716599,1.6143247377872467,0.8478125,0.8469553846310913,0.8634446397188049,0.9267188531547675,0.11423550087873462,0.20504731861198738
32,0.0,0.855782105922699,1.6100231432914733,0.8478125,0.8469553846310913,0.8641476274165202,0.9271235976242104,0.11634446397188049,0.2084382871536524
33,0.0,0.8529544213414192,0.0,0.8478125,0.8469553846310913,0.8652021089630931,0.9277301422783378,0.11634446397188049,0.2084382871536524
34,0.0,0.8716893464326858,0.0,0.8478125,0.8469553846310913,0.8652021089630931,0.9277301422783378,0.11634446397188049,0.2084382871536524
35,0.0,0.8372877752780914,0.0,0.8478125,0.8469553846310913,0.8650263620386643,0.9276290991330569,0.11634446397188049,0.2084382871536524
36,0.0,0.8569133514165879,0.0,0.8478125,0.8469553846310913,0.8652021089630931,0.9277301422783378,0.11634446397188049,0.2084382871536524
37,0.0,0.8381392520666122,0.0,0.8478125,0.8469553846310913,0.8652021089630931,0.9277301422783378,0.11634446397188049,0.2084382871536524
38,0.0,0.8347080245614051,0.0,0.8478125,0.8469553846310913,0.8652021089630931,0.9277301422783378,0.11634446397188049,0.2084382871536524
39,0.0,0.846144654750824,0.0,0.8478125,0.8469553846310913,0.8650263620386643,0.9276290991330569,0.11634446397188049,0.2084382871536524
