epoch,train_total,train_pres,train_type,train_inst,train_recon,train_tc_cross,train_causal,val_total,val_pres,val_type,val_inst,val_recon,val_tc_cross,val_causal,probe_pres_acc,probe_pres_f1,probe_type_acc,probe_type_f1,probe_inst_acc,probe_inst_f1,detection_auc
10,4.869601719379425,0.6376811075210571,1.090925043821335,1.9766569709777833,8.063189287185669,0.3296632546186447,0.07341354362666606,3.728452987074852,0.6647571945190429,0.7789535504579544,1.3617633521556853,6.160873203277588,0.39613396897912023,0.1440253245830536,0.64046875,0.5717559881275097,0.5790625,0.7334256877102712,0.0859375,0.15827338129496402,0.6579302392335026
11,4.778426682949066,0.6367549967765808,1.0541658282279969,1.9569116950035095,8.055035848617553,0.3311643442511559,0.07642833065241575,3.6143550968170164,0.6907036191225052,0.7087018299102783,1.3034734922647475,6.162925524711609,0.36618341207504274,0.20277432054281236,,,,,,,
12,4.7807095646858215,0.6371415543556214,1.062066683769226,1.938737494945526,8.071600036621094,0.3144865421950817,0.0806971213594079,3.760030905008316,0.7115343394875526,0.7657731330394745,1.3066173762083053,6.162308921813965,0.3427405470609665,0.21033291794359685,,,,,,,
13,4.789275138378144,0.6331234234571457,1.073252437710762,1.9369716334342957,8.046641187667847,0.30215235516428945,0.07267516780644655,3.1245487275719643,0.6659174755215644,0.5634959214925765,1.075361075401306,6.1639679288864135,0.3528569859266281,0.256278334222734,,,,,,,
14,4.6655069351196286,0.6287451785802841,1.0278902816772462,1.906079989671707,8.061504473686218,0.29710437297821046,0.07490116041153669,3.3062024891376494,0.6146599072217941,0.6479412665963173,1.1770859670639038,6.163714804649353,0.34810151129961014,0.2185740987956524,,,,,,,
15,4.722658369541168,0.6297312664985657,1.0466431730985641,1.9281746685504912,8.07418517589569,0.2801703290641308,0.07146607495844365,3.3429939371347426,0.5875343461334706,0.625163855701685,1.260766499042511,6.163585252761841,0.4042033463716507,0.24436537116765977,0.7959375,0.7898534024403621,0.6621875,0.7967663094566649,0.0103125,0.0204144757191463,0.9038577268363176
16,4.805984692573547,0.6222803801298141,1.0758430218696595,1.9619248127937317,8.004848437309265,0.28380183190107344,0.07009344220161438,3.658841547369957,0.6402596040070057,0.7687243166565895,1.309950004220009,6.162924475669861,0.33168271109461783,0.17118331730365755,,,,,,,
17,4.7243150305747985,0.6248430228233337,1.0674608147144318,1.8949759423732757,8.061663293838501,0.2910826191306114,0.0695744825899601,2.825147005021572,0.5864480958878994,0.497415052652359,0.9846389508247375,6.164207148551941,0.3663279707729816,0.25922985672950744,,,,,,,
18,4.652073662281037,0.6266395038366318,1.0248720234632491,1.9012951469421386,8.038515009880065,0.2829260966181755,0.0743949830532074,2.7041305613517763,0.5881032249331475,0.4480214111506939,0.9819800180196762,6.164019746780395,0.2915530505776405,0.23800450451672078,,,,,,,
19,4.433554139137268,0.6217867481708527,0.9499480378627777,1.8290626323223114,8.075607838630676,0.26219731152057646,0.08280870214104652,4.725703019201756,0.606206727027893,1.1305564051866532,1.7080395555496215,6.1641748952865605,0.2930224496126175,0.15034391447901727,,,,,,,
20,4.706401603221893,0.6254574143886567,1.0430074965953826,1.920614060163498,8.077108654975891,0.26357592701911925,0.07431515190750361,2.8656365391612053,0.5311469356715679,0.45022232495248315,1.196031345129013,6.16354455947876,0.30091695591807366,0.2380136236175895,0.833125,0.8315730468430741,0.609375,0.7572815533980582,0.043125,0.08268424206111444,0.9197193930575763
21,4.479888970851898,0.6202398884296417,0.9731192934513092,1.837572785615921,8.034725022315978,0.26209686264395715,0.0758377217501402,2.780407889485359,0.6204657913744449,0.39150528945028784,1.0453932374715804,6.165898394584656,0.29662659764289856,0.33153828270733354,,,,,,,
22,4.3975186753273015,0.6199075543880462,0.9414417770504951,1.8233497273921966,8.095176219940186,0.24860113531351088,0.07137783393263816,2.993263940513134,0.5959829603135586,0.5421091076731682,1.0084095960855484,6.165052704811096,0.30300851255655287,0.30465315133333204,,,,,,,
23,4.492541756629944,0.609432972073555,0.9877378851175308,1.834817681312561,8.075379390716552,0.24658333748579025,0.07281532302498818,2.5926519206166265,0.5271862582862377,0.4232500396668911,1.0201255130767821,6.162921557426452,0.2986960768699646,0.19884005099534988,,,,,,,
24,4.398051357269287,0.6132585054636002,0.9461247119307518,1.8197669768333435,8.067341132164001,0.2481557074189186,0.07277642711997032,2.6051553133130074,0.6226608547568321,0.38617943719029424,0.9600030732154846,6.16405996799469,0.28889894783496856,0.2501325061172247,,,,,,,
25,4.472615792751312,0.6064234763383866,0.9759943395853042,1.84480473279953,8.063156571388244,0.25081814408302305,0.06939891826361418,2.4255302199721336,0.5410935197025537,0.33368650540709494,0.9512268263101578,6.1673400640487674,0.30583569467067717,0.26583685413002967,0.8390625,0.8374950384355732,0.700625,0.8239617787578096,0.0909375,0.16671440847894586,0.9280998901327315
26,4.474405310153961,0.6123349237442016,0.9780587917566299,1.8369938516616822,8.098225936889648,0.25532847866415975,0.06895895089954138,2.8955514362454413,0.5488158182799816,0.45491584330797197,1.2365795236825943,6.162495603561402,0.3099117933213711,0.20032442554831506,,,,,,,
27,4.43800886631012,0.6140287357568741,0.9633644527196884,1.832542130947113,8.045055246353149,0.2602112273871899,0.06470907211303711,2.5820037007331846,0.5624568480253219,0.47807669773697853,0.937665148973465,6.162714409828186,0.26675055637955664,0.12572830479592084,,,,,,,
28,4.360304977893829,0.6102977108955383,0.9467658817768096,1.789907318353653,8.05311773777008,0.2529059278964996,0.06656819429248571,3.0066031938791276,0.5415373393893241,0.5431620299816131,1.1908810245990753,6.1637868976593015,0.2903979462385178,0.18786078430712222,,,,,,,
29,4.327425410747528,0.6077943432331085,0.9371288511157035,1.778524605035782,8.071254172325133,0.2538456329703331,0.06684880521148444,2.3250606644153593,0.5695897342264652,0.28062649853527544,0.8884800618886948,6.1639967012405394,0.30011315375566483,0.30573787294328214,,,,,,,
30,4.3290921139717105,0.6054844796657562,0.9442974787950515,1.7745628464221954,8.100737299919128,0.24340858653187752,0.06044980101287365,2.834297290742397,0.5720532889664173,0.5129323719441891,1.0818643629550935,6.160691337585449,0.29952770590782163,0.154514893963933,0.80015625,0.8008063158590919,0.7259375,0.8412094875973203,0.03578125,0.06909036053703424,0.8900623570983165
31,4.394553439617157,0.612229745388031,0.9589153236150741,1.803866583108902,8.042110657691955,0.25699875727295873,0.06062645401805639,2.3814844754338265,0.5204917818307877,0.33319217428565023,0.9139145135879516,6.166030688285828,0.3315070289373398,0.28069382466375825,,,,,,,
32,4.349174792766571,0.5998258310556411,0.9447585490345954,1.7953881478309632,8.042457265853882,0.24452658072113992,0.06444370351731778,2.556485975086689,0.5226521138846875,0.3307613892108202,1.215136489868164,6.161336541175842,0.31153625041246413,0.15717459175735712,,,,,,,
33,4.27444664478302,0.6019371610879898,0.9126820608973503,1.7834414696693421,8.022917928695678,0.2542575466632843,0.0637039042264223,2.5713458415865897,0.6087384578585625,0.3391119416058064,0.9675721859931946,6.164736404418945,0.29281216755509376,0.31681130789220335,,,,,,,
34,4.341825563907623,0.6107421976327896,0.9397356820106506,1.790741000175476,8.072102217674255,0.2546373479068279,0.06087100327014923,2.4944059056043626,0.5871296943724156,0.3588594203442335,0.8501784008741379,6.167389407157898,0.29606076672673226,0.3393789840489626,,,,,,,
35,4.366499829292297,0.592317498922348,0.953512002825737,1.8054889619350434,8.047154774665833,0.24307018294930458,0.06166934955865145,2.5987278923392294,0.5413301415741444,0.4026191018521786,0.9931298857927322,6.1643095254898075,0.2719021227955818,0.2590296486392617,0.8121875,0.8073190884216589,0.68953125,0.8162397114584298,0.13765625,0.2419997253124571,0.9166404370935652
36,4.245650014877319,0.6003058969974517,0.91171795129776,1.7624830174446107,8.061859912872315,0.24648770973086356,0.05942520886659622,2.3880073925852776,0.5729276794195175,0.3345078046619892,0.8965366798639297,6.1652861499786376,0.298108841329813,0.24952743045985698,,,,,,,
37,4.2487512516975405,0.60310007750988,0.9170199912786484,1.751971848011017,8.053098659515381,0.23352987378835677,0.05963932793587446,2.909683725833893,0.5544507130980492,0.5183954209089279,1.084910489320755,6.166253833770752,0.2752858218550682,0.2335316677019,,,,,,,
38,4.400693941116333,0.6112780320644379,0.9631959414482116,1.8059218460321427,8.068389902114868,0.23991375505924226,0.057102178148925306,2.8576965951919555,0.5680282138288021,0.4849630384892225,1.1443907928466797,6.163044910430909,0.2819097077846527,0.17535152420401573,,,,,,,
39,4.238536379337311,0.6004102110862732,0.9114939120411872,1.751228823661804,8.047791614532471,0.23322585180401803,0.06390953797847032,2.4924632942676546,0.5886546462774277,0.3902896237373352,0.9018610167503357,6.16394073009491,0.29430666074156764,0.2213683994859457,,,,,,,
40,4.278661479949951,0.6036982583999634,0.9197591280937195,1.7743845909833909,8.055739245414735,0.24403997451066972,0.0610603728890419,2.820861491858959,0.5810189716517925,0.4513293273746967,1.1607682144641875,6.163676700592041,0.28416499435901643,0.17641564566642046,0.82453125,0.8240244196483689,0.67328125,0.8047436735456158,0.07046875,0.13165961173551308,0.9060882303451415
41,4.218815422058105,0.5966146582365036,0.9090487244725227,1.7424794268608093,8.103336639404297,0.2406194117665291,0.06162387434393168,2.396896357983351,0.6313532365113497,0.2931560875475407,0.9483853596448898,6.163501253128052,0.2748288969695568,0.23084558077156545,,,,,,,
42,4.2611987495422365,0.5901614499092102,0.9259189745783806,1.7639556777477265,8.075100755691528,0.24138270929455757,0.05524371862411499,2.5748088820278645,0.6017353488504886,0.3733786636590958,0.9549378103017807,6.165403232574463,0.276342938542366,0.2713783997669816,,,,,,,
43,4.221646478176117,0.5929704660177231,0.9073087674379349,1.7562512791156768,8.057385468482972,0.2384454242885113,0.057807183116674425,2.235772384107113,0.5154618683457375,0.22881637062877416,1.0612907356023789,6.162642674446106,0.30724857896566393,0.20138702038675546,,,,,,,
44,4.205187013149262,0.5968636226654053,0.9111079746484756,1.7295657312870025,8.06692756652832,0.237949615418911,0.05654169522225857,2.4791988258063795,0.5123387528955936,0.3929036781936884,0.9938423693180084,6.163207578659057,0.2902864575386047,0.18721035953611134,,,,,,,
45,4.1598302936553955,0.5990294235944748,0.8917485731840133,1.7174344265460968,8.076701898574829,0.24013378888368606,0.05986929915845394,2.811741558909416,0.5545997013151646,0.5018810501694679,1.0080697005987167,6.164972796440124,0.291638727337122,0.24531005423516036,0.84328125,0.8416906556315306,0.6846875,0.8128362084956409,0.1228125,0.21875869746729756,0.9228125030931099
46,4.334670693874359,0.5919693452119827,0.9626145219802856,1.7658215737342835,8.060910420417786,0.2360054774582386,0.051650726348161695,2.7379990102350713,0.5292742545902729,0.4498756916821003,1.1578049117326736,6.163741521835327,0.27761682763695716,0.15116845905780793,,,,,,,
47,4.247435071468353,0.5977159208059311,0.9224119672179222,1.7515896314382553,8.06960274219513,0.23267876073718072,0.05330555882304907,2.2354079136252403,0.5082758612930774,0.3191658580303192,0.8464137017726898,6.166598854064941,0.2971650046110153,0.24238663498312235,,,,,,,
48,4.179471604824066,0.5939436954259872,0.9056762596964836,1.7164541751146316,8.050774898529053,0.22650434374809264,0.05772118639200926,2.393296237885952,0.5552014245837927,0.32227407321333884,0.9849908781051636,6.162166423797608,0.26763769924640657,0.20855578809976577,,,,,,,
49,4.067656989097595,0.5929098975658417,0.8686801683902741,1.682030098438263,8.018411254882812,0.2318033254146576,0.05535661928355694,2.3912223635613916,0.5217604948580266,0.35348383724689486,0.8787775361537933,6.165161018371582,0.27948278322815895,0.28371666844934224,,,,,,,
50,4.15331659078598,0.5956942999362945,0.8909190177917481,1.7240714955329894,8.002375717163085,0.2267794243991375,0.051712789256125685,2.4716806310415267,0.5714448580145836,0.38823633812367914,0.9773211461305619,6.163365626335144,0.28758627980947493,0.14644195053726436,0.82296875,0.8183898831571292,0.71453125,0.8335004100975121,0.10234375,0.1856839121190645,0.9236544228999021
51,4.195188448429108,0.5873315209150314,0.9080763402581215,1.7372625362873078,8.07572033405304,0.22094619676470756,0.05444170136004686,2.661498300731182,0.5650419047474862,0.4425172747671604,1.0857263165712356,6.162607445716858,0.2662021200358868,0.1256955508887768,,,,,,,
52,4.170470297336578,0.5949063470959663,0.9022376227378845,1.7185897296667099,8.039584240913392,0.2232327000796795,0.05249898497015238,2.313090427815914,0.5229016987979412,0.31820772536098957,0.9627062970399857,6.162525343894958,0.28719178155064584,0.19106697734445333,,,,,,,
53,4.126101150512695,0.5977101534605026,0.8855674964189529,1.7079001295566558,8.021883482933044,0.2191236709058285,0.04935585226863623,1.9932549384236335,0.4798896120488644,0.27441331624984744,0.7109101623296737,6.166170783042908,0.28728830635547636,0.25362852565944194,,,,,,,
54,4.205062303543091,0.5865577554702759,0.9225420388579368,1.721380342245102,8.076577777862548,0.22077588379383087,0.0520401331782341,2.0954562757909296,0.5401545999944211,0.21036138262599707,0.9128654581308365,6.163444976806641,0.2800896860659122,0.22171345006674528,,,,,,,
55,4.079433693885803,0.5860716086626053,0.869234817624092,1.701016196012497,8.039087295532227,0.2293149061501026,0.05387627154588699,2.281052629798651,0.5361006371676922,0.34173198938369753,0.876441702246666,6.164003429412841,0.2697316786646843,0.18504629213362933,0.84609375,0.8450776118179283,0.7640625,0.8662533215234721,0.0228125,0.04460739382829208,0.9191338302105295
56,4.1084278464317325,0.5834662812948227,0.8885051000118256,1.6934820812940599,8.060198879241943,0.2291747486591339,0.0544692761823535,2.4382774443924426,0.6022320019453764,0.36851070120930673,0.9111047673225403,6.164604096412659,0.2793919289112091,0.18791927203536032,,,,,,,
57,4.170268728733062,0.5902931839227676,0.8999162203073502,1.7309110069274902,8.032305049896241,0.22711205393075942,0.049232121631503103,2.1226343195140362,0.519764589369297,0.2708777128905058,0.8637565666437149,6.165907230377197,0.29493237659335136,0.19735772635787727,,,,,,,
58,4.173959875106812,0.5863568645715713,0.9126338455080986,1.7124922800064086,8.065459027290345,0.22883612111210824,0.04984305799007416,2.6325568036735056,0.5687516685575247,0.4252371044456959,1.0675297063589095,6.162884888648986,0.27443017914891243,0.145801217071712,,,,,,,
59,4.067066323757172,0.5881845384836197,0.8728849184513092,1.6829812955856323,8.04411584854126,0.22530395582318305,0.05013064838945866,2.0987716698646546,0.5262066465616226,0.2710543762519956,0.8489864528179168,6.163483319282531,0.2770049929618835,0.18146980911493302,,,,,,,
60,4.098342726230621,0.5871730858087539,0.8743069133162499,1.708506065607071,8.092599778175353,0.23040312469005586,0.05404974114149809,2.343068822771311,0.5571906946599483,0.3421968225389719,0.9311272817850113,6.163355655670166,0.27566416293382645,0.17035720117390155,0.83328125,0.8296607645130274,0.7384375,0.8495416142369225,0.01234375,0.02438647939496836,0.9248507883718858
61,3.9829200601577757,0.5865370211005211,0.8473362880945206,1.6516027438640595,8.062540364265441,0.21663227051496506,0.05010773178189993,2.1821136097609997,0.49257163882255556,0.2753924457728863,0.9322164511680603,6.16408709526062,0.28004573985934256,0.20654062040150165,,,,,,,
62,3.98961448431015,0.5945199352502822,0.8522459930181503,1.6419648551940917,8.076006126403808,0.21298055291175844,0.04863771431148052,2.427222721427679,0.528182962089777,0.3647493454813957,0.9881999176740647,6.164171924591065,0.2847463040053844,0.18134114511311053,,,,,,,
63,4.019488503932953,0.5842915117740631,0.8550866770744324,1.676179963350296,8.101782150268555,0.21130112931132317,0.0488436746224761,2.37704223677516,0.5118467861413956,0.3746157930791378,0.9283762198686599,6.166125812530518,0.269319901317358,0.18758763814345003,,,,,,,
64,4.046593234539032,0.5903699040412903,0.867606186568737,1.6741416049003601,8.092299509048463,0.2099589928984642,0.04686934620141983,2.5183590503036974,0.5205437849462032,0.38702796496450903,1.063869795203209,6.1637511682510375,0.268407169431448,0.15988953344523907,,,,,,,
65,4.087103497982025,0.5803885224461556,0.8859237015247345,1.6883793842792512,8.053218278884888,0.2229808148741722,0.04648822043091059,2.845800145715475,0.5278006095439196,0.5172765424847603,1.1207073283195497,6.164943709373474,0.29373705238103864,0.16273913241922855,0.813125,0.8072058374893888,0.69234375,0.8182069984304312,0.0371875,0.07170834588731545,0.915343409448585
66,4.019817221164703,0.5869511437416076,0.8588461962342262,1.6685377287864684,8.06196722984314,0.22079681605100632,0.04663594700396061,2.441683212518692,0.544261836707592,0.3871354053914547,0.9674751830101013,6.16382372379303,0.275295372903347,0.15567540235817431,,,,,,,
67,4.028156642913818,0.5889757579565048,0.8666295850276947,1.6600170814990998,8.044531960487365,0.22193655073642732,0.045904622860252854,2.4718008925020696,0.5779472902417183,0.4141230793297291,0.899706284403801,6.1645072031021115,0.2707198804616928,0.16590115804225206,,,,,,,
68,3.8617353367805483,0.5831662464141846,0.8103731653094292,1.608057945370674,8.086167674064637,0.21722669333219527,0.04976481959223747,2.7537764666974542,0.5437996220588684,0.4602053274214268,1.1458473706245422,6.162929034233093,0.2676756401360035,0.14371884167194365,,,,,,,
69,4.092728776931763,0.5842833536863327,0.8824388027191162,1.6995296776294708,8.038248682022095,0.20368059426546098,0.04403811808675528,2.2670924124121665,0.5623681353032589,0.31902169540524483,0.9160476744174957,6.163035979270935,0.2759272417426109,0.15063321396708487,,,,,,,
70,3.965134611129761,0.5862558645009994,0.8496762320399285,1.6333862936496735,8.002023105621339,0.21285494580864905,0.04614000651985407,2.3968863846361637,0.5270083911716938,0.35988802954554555,0.99416754424572,6.164547090530395,0.2782715643942356,0.15593439552932978,0.8409375,0.8391461905799167,0.78984375,0.8825840244434745,0.0784375,0.14546508258475804,0.9163809127891439
71,3.9926430916786195,0.5823765170574188,0.8572982308268547,1.6509382629394531,8.025475630760193,0.2188122519850731,0.044731815122067926,2.4282946939766408,0.5396161690354347,0.3775010099261999,0.9849889266490937,6.163443655967712,0.2842361891269684,0.14868757359683513,,,,,,,
72,3.9449103260040284,0.5775901335477829,0.8458668699860573,1.6276957660913467,8.079126591682433,0.2179618988931179,0.0478906824812293,2.452414182573557,0.5247976393997669,0.36644824981689456,1.0488303577899933,6.1633646154403685,0.28600394278764724,0.1458896914869547,,,,,,,
73,4.015697138309479,0.5782595315575599,0.8529942089319229,1.6832954466342926,8.069815077781676,0.21497646927833558,0.04815377224236727,2.5472916463017463,0.5391548383235931,0.35946902573108674,1.1335425966978072,6.162949552536011,0.2873034869134426,0.15565615452826023,,,,,,,
74,4.052510175704956,0.5866999751329423,0.8663230031728745,1.6859369313716888,8.023280663490295,0.20758685186505318,0.04722730755805969,2.369083663970232,0.5172920535504818,0.3075205913186073,1.053673129081726,6.1646126985549925,0.2854686786234379,0.18307731371372937,,,,,,,
75,3.9839178371429442,0.5805774897336959,0.85470538854599,1.6470588433742523,8.027887969017028,0.21325024843215942,0.046870703920722005,2.0615815979242327,0.5310363934934139,0.261065007224679,0.8324810516834259,6.164836120605469,0.2831347317993641,0.1759341300651431,0.8240625,0.8194617420397922,0.766875,0.8680580120268836,0.068125,0.12755997659449972,0.9244570478368027
76,3.8834155416488647,0.5790129569172859,0.8215656849741936,1.6147260451316834,8.096596894264222,0.20509646818041802,0.04654516126960516,2.205011490434408,0.5494570673257112,0.3055592543631792,0.850929508805275,6.165656518936157,0.2808465787768364,0.19350640069693326,,,,,,,
77,4.002330625057221,0.584939421415329,0.8564081892371178,1.6579156148433685,8.04612464904785,0.21009588062763215,0.046659230701625344,2.2395908492803573,0.54632245272398,0.2731813444942236,0.9745470803976058,6.164056735038757,0.28283664122223856,0.17235861901193858,,,,,,,
78,4.054947798252106,0.5826604807376862,0.8777187010645866,1.6707132065296173,8.01726155757904,0.2100673095881939,0.04613675488159061,2.1843066321313382,0.5201321722567082,0.2995529805868864,0.9101822489500045,6.1643362236022945,0.28979775503277777,0.15488625559955835,,,,,,,
