epoch,beta,beta_event,train_recon,train_kl,train_raw_kl,train_align,train_stab,train_interv_inv,train_total,train_aux_pres_f1,train_aux_pres_acc,train_aux_type_f1,train_aux_type_acc,val_recon,val_kl,val_raw_kl,val_align,val_stab,val_interv_inv,val_total,val_aux_pres_f1,val_aux_pres_acc,val_aux_type_f1,val_aux_type_acc,val_ref_elbo
10,0.16,→hold,0.030437207757355925,0.07051683380575237,0.4407302212572383,0.0,3.084124330143823e-07,0.013620577110702584,1.008093463375183,0.8947,0.832,0.7969,0.7886,0.03241085026461583,0.3053298190687642,0.3053298190687642,0.0,3.1764539052557303e-07,0.010356068711937507,1.9921320573592083,0.8938,0.8246,0.4662,0.6077,0.33774066933338004
11,0.18,↑,0.031609200246765945,0.06480454493336335,0.4050284153687026,0.0,4.0234797428771984e-07,0.013587721893954241,0.9883149321921572,0.896,0.8344,0.7993,0.7917,0.03126229694137325,0.31854785488539444,0.31854785488539444,0.0,4.918749297582835e-07,0.013701027751097947,2.0323124099603462,0.8967,0.8339,0.4387,0.5835,0.34981015182676767
12,0.18,→hold,0.032614694062821165,0.06485813354214508,0.36032295034317197,0.0,5.083805318466142e-07,0.012971314889919794,0.9773827056684894,0.8961,0.8346,0.8039,0.7959,0.033646236468122634,0.293036973773143,0.293036973773143,0.0,3.448205874523709e-07,0.011535141050605933,2.0195151038500136,0.897,0.8307,0.4716,0.6082,0.3266832102412656
13,0.18,→hold,0.0338100736570394,0.06056675475068435,0.33648195741419307,0.0,7.336439684611909e-07,0.01316393138060045,0.9584115583739595,0.8974,0.8369,0.8081,0.8002,0.034463789144700226,0.2720175250010057,0.2720175250010057,0.0,5.951571314815273e-07,0.012656578925151974,1.9814222008634956,0.8949,0.8261,0.49,0.6136,0.3064813141457059
14,0.18,→hold,0.03467410613230602,0.05674174808545741,0.31523192105535974,0.0,6.337884580810435e-07,0.01274776643220179,0.945009930119543,0.8988,0.8396,0.8109,0.8031,0.036656707888106245,0.26248570457423404,0.26248570457423404,0.0,1.3201239197202653e-06,0.011822171978958887,2.027799922150451,0.8964,0.8318,0.4685,0.5996,0.2991424124623403
15,0.18,→hold,0.035861326548867596,0.053412764247306094,0.2967375673933657,0.0,8.553586424032055e-07,0.012739263947852358,0.931226442317049,0.8986,0.8393,0.8158,0.808,0.037018763296531906,0.23963511135284002,0.23963511135284002,0.0,4.483490031839112e-07,0.012896445864061643,1.9257398500587002,0.8968,0.8302,0.4822,0.6085,0.2766538746493719
16,0.19999999999999998,↑,0.036533734238076356,0.05090237539596187,0.28279096312865526,0.0,4.7553629971100814e-07,0.012740888550297586,0.9165427242210525,0.8999,0.8414,0.8169,0.8096,0.03599518977782943,0.20802776967034195,0.20802776967034195,0.0,3.9843030276101457e-07,0.012634149248594845,1.9142305773574035,0.8935,0.8306,0.4828,0.6083,0.24402295944817137
17,0.19999999999999998,→hold,0.037217234779974656,0.052309286009944125,0.2615464259764391,0.0,8.467846092587901e-07,0.012466165365952396,0.9095798902168959,0.901,0.8432,0.821,0.813,0.038600273180382075,0.20095897375634222,0.20095897375634222,0.0,9.237641682048609e-07,0.012489708215078879,1.9860725804066761,0.8844,0.8179,0.4619,0.6071,0.2395592469367243
18,0.19999999999999998,→hold,0.038056122078867015,0.049799595104006236,0.24899797189735368,0.0,6.361727024241844e-07,0.012555239971414833,0.896368732209691,0.9011,0.8437,0.8225,0.8151,0.03999553277314483,0.17858675951178457,0.17858675951178457,0.0,4.99858025039792e-07,0.01213982743432834,1.934170510603752,0.8908,0.8282,0.4829,0.616,0.2185822922849294
19,0.19999999999999998,→hold,0.03929365443255373,0.047711355836983924,0.2385567757362377,0.0,5.90446978010672e-07,0.012645581475051935,0.8868832491115182,0.902,0.8452,0.827,0.82,0.04122016755501171,0.1909074377574962,0.1909074377574962,0.0,8.011432262255018e-07,0.014124474804687164,1.949785896709987,0.8966,0.8347,0.4898,0.6096,0.2321276053125079
20,0.21999999999999997,↑,0.04019529072645896,0.045641941068593615,0.22820970180505765,0.0,4.969308456409493e-07,0.012451462805114999,0.8769483985301263,0.9021,0.8455,0.8304,0.8226,0.041040231203620055,0.18246866307862394,0.18246866307862394,0.0,1.3228819649871833e-06,0.012528471471298309,1.9332444607179402,0.8974,0.8328,0.493,0.6234,0.223508894282244
21,0.21999999999999997,→hold,0.040656767348329466,0.04733056170408597,0.2151389182149293,0.0,8.612024988359011e-07,0.012500549666583538,0.8681413836821824,0.9034,0.8478,0.8327,0.8251,0.04134865209976316,0.16458436079097516,0.16458436079097516,0.0,2.036276846479957e-06,0.013381453093899277,1.9128092913142531,0.884,0.8199,0.4832,0.6218,0.20593301289073832
22,0.21999999999999997,→hold,0.04136353372010642,0.04543651304023708,0.20652960597754952,0.0,6.202108613893723e-07,0.012506831845012075,0.8607057785559558,0.9036,0.8479,0.8348,0.8275,0.04309262063563902,0.15174872953912397,0.15174872953912397,0.0,5.292798103903007e-07,0.012206078732781338,1.9014451364418128,0.8963,0.835,0.4821,0.6212,0.19484135017476298
23,0.21999999999999997,→hold,0.04271687854103699,0.044194364039126986,0.20088347417865685,0.0,5.372980793398422e-07,0.012434036031499238,0.8495064569804482,0.9049,0.8501,0.8383,0.8315,0.04435594212183189,0.15536082684348673,0.15536082684348673,0.0,4.1770575340692495e-07,0.012034308814415426,1.8531542315885619,0.8936,0.8296,0.5057,0.636,0.19971676896531862
24,0.21999999999999997,→hold,0.04333753894099932,0.042553411609309165,0.193424599327727,0.0,4.608033423206741e-07,0.012647458561835532,0.843329526635701,0.9059,0.8517,0.8407,0.8347,0.04504964149101472,0.14924113787871934,0.14924113787871934,0.0,4.6383356960953107e-07,0.012815930795940485,1.8836377721070212,0.8918,0.8273,0.49,0.6122,0.19429077936973407
25,0.23999999999999996,↑,0.04428317241236835,0.041289507040006675,0.18767957849773817,0.0,4.922200296747603e-07,0.012575600248298601,0.836099077413182,0.9058,0.8519,0.8428,0.8362,0.0445909569306033,0.1497102291907841,0.1497102291907841,0.0,6.156720153491981e-07,0.012395144998624083,1.9698928112075442,0.8969,0.8348,0.4897,0.626,0.19430118612138741
26,0.23999999999999996,→hold,0.045094617634654756,0.04327311734864098,0.18030465937660126,0.0,7.052472619149145e-07,0.012607104093684051,0.8268068804712353,0.9068,0.8534,0.8475,0.8411,0.04590772052025382,0.13851644401942498,0.13851644401942498,0.0,1.913282493930216e-06,0.012484814709624944,1.9490466538445774,0.8949,0.833,0.4792,0.6133,0.1844241645396788
27,0.25999999999999995,↑,0.04550559116962427,0.04200380525055403,0.17501585913632445,0.0,5.149670598344354e-07,0.01277740302378546,0.8172127752960799,0.9075,0.8545,0.8509,0.8441,0.04500471669938657,0.12618233169957158,0.12618233169957158,0.0,2.909986883340033e-07,0.013048766993260357,1.87687571985381,0.8982,0.8351,0.4854,0.6223,0.17118704839895815
28,0.25999999999999995,→hold,0.0460303734608753,0.04329332484456593,0.16651279387359846,0.0,5.340000840162988e-07,0.012826221397224658,0.813131987834405,0.9075,0.8546,0.8528,0.8454,0.04830128802752598,0.13132182382918023,0.13132182382918023,0.0,2.6915010553918137e-07,0.011884984800196959,1.9753064216473402,0.8926,0.8298,0.4484,0.5835,0.1796231118567062
29,0.25999999999999995,→hold,0.04741481387329673,0.04217963114737751,0.16222935640169475,0.0,4.2524136780954364e-07,0.012866245676389712,0.8066872154881141,0.9076,0.8549,0.8552,0.8487,0.04892652094751209,0.12403787122595877,0.12403787122595877,0.0,2.0347094932947673e-06,0.011760878911870835,1.956161512311919,0.888,0.821,0.4801,0.6172,0.17296439217347087
30,0.27999999999999997,↑,0.04763653116847227,0.04168153247924265,0.16031359239609655,0.0,5.041973383238323e-07,0.013138352091351668,0.7935274254062219,0.9084,0.8561,0.86,0.853,0.047771775054854235,0.12405039881279459,0.12405039881279459,0.0,4.580184439356104e-07,0.013067678122043416,1.9034015009929608,0.8967,0.8332,0.4884,0.6263,0.1718221738676488
31,0.27999999999999997,→hold,0.04810688721830259,0.04293869048535467,0.15335246543149034,0.0,4.739513513074822e-07,0.012996775028992913,0.7891418515565153,0.9093,0.8575,0.8606,0.8543,0.0490543254010089,0.11400519925859068,0.11400519925859068,0.0,9.424585593943287e-07,0.012067399163089403,2.0131299815652692,0.8963,0.8334,0.4648,0.6078,0.16305952465959958
32,0.27999999999999997,→hold,0.04876569956987204,0.04195015208717592,0.14982197108918321,0.0,4.525714132341818e-07,0.012791840843075586,0.7804144066964794,0.9106,0.8599,0.8662,0.8596,0.05064821094919593,0.11308515225073476,0.11308515225073476,0.0,5.185141161917556e-07,0.01388920441439206,1.988296403771355,0.8935,0.8273,0.4853,0.6215,0.1637333631999307
33,0.27999999999999997,→hold,0.049238689382097675,0.041064496389673855,0.1466589151117616,0.0,4.623075217146224e-07,0.013363013901708725,0.7732350344429473,0.9102,0.8592,0.8652,0.8594,0.05118769763674571,0.1084631382612697,0.1084631382612697,0.0,4.91505028592309e-07,0.014263887170024893,1.9486440293716663,0.8956,0.8336,0.4905,0.6175,0.1596508358980154
34,0.3,↑,0.049996854248874914,0.04027671356445658,0.14384540489869205,0.0,4.269272570033269e-07,0.013291048983524659,0.765704267967247,0.9112,0.8609,0.8691,0.8635,0.05094043487981284,0.1181488854254221,0.1181488854254221,0.0,2.7646784724950945e-07,0.014490535801268502,2.0417920587124763,0.894,0.8305,0.4781,0.6173,0.16908932030523494
35,0.3,→hold,0.050648996006407425,0.041782535561276764,0.13927511337274562,0.0,4.557397742818232e-07,0.01334253533458906,0.7566009344455011,0.912,0.8622,0.8728,0.8668,0.05233725773178654,0.12048703993295694,0.12048703993295694,0.0,5.006671792956561e-07,0.015222430503342575,2.0740713406176794,0.8958,0.8309,0.4792,0.6172,0.17282429766474347
36,0.32,↑,0.05090300420711854,0.041365944424610654,0.13788647624011524,0.0,4.606129368903294e-07,0.013727336023895148,0.7484235244239875,0.9121,0.8625,0.8743,0.8687,0.05085095292303985,0.10427627920523866,0.10427627920523866,0.0,5.927545673617731e-07,0.01446495758716291,1.9452655208317233,0.8949,0.8311,0.4758,0.6024,0.1551272321282785
37,0.32,→hold,0.05148551866055249,0.04251121162119026,0.1328475394470249,0.0,5.16905536470066e-07,0.013798377271407022,0.7410693135447131,0.9135,0.8644,0.8791,0.8739,0.052796635663870606,0.10429849127283344,0.10429849127283344,0.0,2.763376769276575e-07,0.015839453643486226,2.0354966650277504,0.8916,0.8286,0.4826,0.612,0.15709512693670405
38,0.32,→hold,0.05178313143328278,0.042141014863987886,0.13169067434208123,0.0,3.056364147998798e-07,0.01410189905276377,0.7335380465684537,0.9146,0.8664,0.8808,0.8752,0.052785045801948156,0.10251370878704699,0.10251370878704699,0.0,2.067286573652752e-07,0.014250118349924748,2.0290001291475255,0.8954,0.8322,0.4745,0.6139,0.15529875458899514
39,0.32,→hold,0.052600345635663966,0.04150205078997655,0.1296939116395162,0.0,4.1240545609930096e-07,0.014217761590028416,0.7246732380218849,0.9146,0.8664,0.8836,0.8784,0.05291334510623635,0.11261189437080256,0.11261189437080256,0.0,2.3178158562439114e-07,0.014815938735614608,2.1242070619936113,0.8876,0.824,0.478,0.6076,0.1655252394770389
40,0.32,→hold,0.05269367225512773,0.04074436589897036,0.12732614626784525,0.0,4.149425520043218e-07,0.014353740697135468,0.7157799404181406,0.9151,0.8672,0.887,0.8816,0.05456416533042342,0.0934923059464275,0.0934923059464275,0.0,2.714884944233434e-07,0.014753444843977948,2.029222783975271,0.8941,0.8299,0.4798,0.6164,0.14805647127685093
41,0.32,→hold,0.052834042139395986,0.04059995107218891,0.1268748500033053,0.0,3.320508649730056e-07,0.014929950405692984,0.705201946332783,0.9161,0.8689,0.8906,0.885,0.05477684879780332,0.09713611685674944,0.09713611685674944,0.0,2.401641975546195e-07,0.015155513847480605,2.07234738102723,0.8861,0.8242,0.4785,0.6098,0.15191296565455276
42,0.32,→hold,0.05373306497931481,0.039949731571142545,0.1248429136986504,0.0,4.4256874257861383e-07,0.015064454742311361,0.6983612532744151,0.9167,0.8699,0.8925,0.8872,0.055568327683778035,0.0881829589960121,0.0881829589960121,0.0,2.453636981749598e-07,0.015818114009447944,2.0426793838992263,0.8921,0.8273,0.479,0.6153,0.14375128667979015
43,0.32,→hold,0.05427435784639713,0.03974134408740583,0.1241917030004684,0.0,2.989529699827395e-07,0.01535321643832558,0.6896233424098192,0.9165,0.8695,0.8968,0.8916,0.05552301489752092,0.09271636155325097,0.09271636155325097,0.0,5.810887434762312e-07,0.01645847297680778,2.0952932174071606,0.8925,0.8292,0.477,0.6125,0.1482393764507719
44,0.32,→hold,0.054781908229618016,0.03938369482175676,0.12307404923046421,0.0,3.1726296258933934e-07,0.015523866100047162,0.680146136398087,0.9189,0.8734,0.8986,0.894,0.05600706739472104,0.09011046367483738,0.09011046367483738,0.0,5.86454129064671e-07,0.015778111574115045,2.0395417497271584,0.8927,0.8293,0.483,0.6083,0.14611753106955844
45,0.32,→hold,0.055166671072651524,0.039046145388912296,0.12201920717419265,0.0,3.1964715868365013e-07,0.016167408461030014,0.6704511732041479,0.9184,0.8727,0.9011,0.8967,0.056538563092678656,0.09709826671393403,0.09709826671393403,0.0,2.0584075012067283e-07,0.01659684894743549,2.1876695443799483,0.8883,0.8193,0.4811,0.6167,0.1536368298066127
46,0.32,→hold,0.05531833323979092,0.03882454564560673,0.1213267079995064,0.0,3.24008686409193e-07,0.016242717258899867,0.6597348902396813,0.9197,0.8748,0.9073,0.9026,0.056468473916704,0.09973418228812032,0.09973418228812032,0.0,3.354584326876112e-07,0.018439703576621554,2.1644331956064544,0.8881,0.823,0.4742,0.6094,0.15620265620482432
47,0.32,→hold,0.05553771615652981,0.038738067532906276,0.12105646393077817,0.0,4.117244252072083e-07,0.01673739702290225,0.65311554877344,0.9199,0.8751,0.909,0.9046,0.057441047421007446,0.09719631549986926,0.09719631549986926,0.0,4.304977647051526e-07,0.017367953366047635,2.1778533994119407,0.8891,0.8239,0.482,0.6069,0.1546373629208767
48,0.32,→hold,0.056005035554934406,0.03851634179002154,0.1203635709639081,0.0,2.9887580385881635e-07,0.01715275377012834,0.6419914169582778,0.9207,0.8764,0.9123,0.9084,0.05786036274262837,0.09903402370098349,0.09903402370098349,0.0,1.9426942974164238e-07,0.019333217563147927,2.140056157653982,0.8916,0.8248,0.488,0.6168,0.15689438644361187
49,0.32,→hold,0.05629036953438542,0.03822384903620103,0.1194495307828138,0.0,4.0336328130329393e-07,0.01737589192225369,0.6356557291424917,0.9212,0.8773,0.9134,0.9095,0.058310427674741455,0.09628079786445155,0.09628079786445155,0.0,1.0075091671499598e-06,0.018835905838548106,2.144902783038812,0.893,0.8288,0.4842,0.6174,0.15459122553919302
50,0.32,→hold,0.05675868914423589,0.03802622323130776,0.11883195029225892,0.0,3.353841597107723e-07,0.017734257967216883,0.6260627458195487,0.9231,0.8803,0.9177,0.9137,0.05939241853498277,0.10179074753672529,0.10179074753672529,0.0,1.7296368732456764e-07,0.018819506457518963,2.3011561855351252,0.8936,0.8292,0.4681,0.6029,0.16118316607170807
51,0.34,↑,0.05691310520657522,0.03807462859608813,0.11898321699417994,0.0,3.0955848532239327e-07,0.01797760404021797,0.6140323853421354,0.9246,0.8828,0.9213,0.918,0.05830746492395153,0.1013262305424843,0.1013262305424843,0.0,2.8889696868527725e-07,0.020226206158759533,2.3500334309551105,0.8844,0.817,0.4667,0.5968,0.15963369546643583
52,0.34,→hold,0.05749888465165378,0.03988390510712198,0.11730560197266277,0.0,3.3114880225892595e-07,0.018499392140545173,0.6105238857026586,0.9248,0.8831,0.9219,0.9187,0.06057929134730137,0.09187708964402025,0.09187708964402025,0.0,4.883119007214875e-07,0.0200129807342118,2.2686588339733356,0.8884,0.8204,0.4796,0.6105,0.1524563809913216
53,0.36000000000000004,↑,0.05755885845708276,0.039495561510592164,0.11616341480594909,0.0,2.528659984518445e-07,0.018217906730617593,0.6017454538516656,0.9246,0.8827,0.9262,0.9229,0.05877633907255672,0.08665083498730287,0.08665083498730287,0.0,3.9550955385036866e-07,0.01887135575344036,2.2769693718070076,0.8867,0.8212,0.4731,0.6087,0.1454271740598596
54,0.36000000000000004,→hold,0.0575555490653315,0.04111373714299616,0.11420482086564253,0.0,3.3881574066815454e-07,0.018901738014719085,0.5958644482903852,0.9265,0.8858,0.9277,0.9246,0.05942552607683908,0.08957589438660836,0.08957589438660836,0.0,1.276171221800357e-07,0.02012120190104752,2.2272588728052196,0.8706,0.8006,0.477,0.6043,0.14900142046344744
55,0.36000000000000004,→hold,0.057984673419220006,0.041188908934950114,0.11441363130144017,0.0,2.3536894872392737e-07,0.019145118950414444,0.5859489396303713,0.927,0.8866,0.9319,0.9288,0.06052558277269979,0.08712649451834815,0.08712649451834815,0.0,2.2247133093117345e-07,0.019967971665954046,2.3064090883060966,0.8853,0.8182,0.4758,0.6092,0.14765207729104796
56,0.36000000000000004,→hold,0.05791341749850861,0.040861699578469385,0.11350471663796259,0.0,2.9953228475055305e-07,0.019483149859184277,0.5772488978094683,0.927,0.8866,0.935,0.9321,0.06060861309111376,0.08777101978143573,0.08777101978143573,0.0,1.7518401178180779e-07,0.019763390247375417,2.2925945210766483,0.8869,0.8197,0.4754,0.6127,0.1483796328725495
57,0.36000000000000004,→hold,0.05802650128206807,0.040652138739824296,0.11292260337375595,0.0,2.3835879455485477e-07,0.0193430814088997,0.5693917591057852,0.9283,0.8887,0.9366,0.9338,0.0609364736325297,0.09188325329002364,0.09188325329002364,0.0,2.0151130588129054e-07,0.02115458402040846,2.3190647594598466,0.8797,0.8124,0.4814,0.6057,0.15281972692255336
58,0.38000000000000006,↑,0.05842104928936073,0.04059979369986557,0.11277720012707625,0.0,2.4667821709973355e-07,0.01994903990496954,0.5586708508565754,0.929,0.8898,0.9398,0.9375,0.06030793941188684,0.08991543364860279,0.08991543364860279,0.0,1.7742175357934527e-07,0.021225782060890874,2.267563877941726,0.8804,0.8125,0.4821,0.6122,0.15022337306048963
59,0.4000000000000001,↑,0.05866061465112035,0.042376559227705,0.11151726244095557,0.0,2.7112278526099187e-07,0.02028971237470647,0.5534288557703624,0.9302,0.8918,0.9427,0.9398,0.06011708035613551,0.09597474249539437,0.09597474249539437,0.0,3.3571109540952464e-07,0.02323516718317549,2.3442472841316486,0.8836,0.8165,0.4775,0.6093,0.1560918228515299
60,0.4000000000000001,→hold,0.05862262752241717,0.0435568766947278,0.10889218989425077,0.0,2.6499219148571066e-07,0.020258419087413184,0.5460017606883706,0.9303,0.8921,0.9451,0.943,0.06094383991835437,0.09005834945997634,0.09005834945997634,0.0,1.7327868623752413e-07,0.02220871081390293,2.3598943857145516,0.8817,0.8148,0.4651,0.5957,0.1510021893783307
61,0.4000000000000001,→hold,0.05884623030524054,0.04348927128190052,0.10872317638225898,0.0,2.461080665845104e-07,0.02049443535506725,0.5400323284957224,0.9315,0.8938,0.9473,0.9449,0.061015616505693045,0.09369539466255154,0.09369539466255154,0.0,1.692468005319911e-07,0.023441084507385114,2.4507286370574652,0.8773,0.8097,0.4661,0.5996,0.1547110111682446
62,0.4200000000000001,↑,0.058829598856007984,0.04329475816227719,0.10823689340474363,0.0,2.2164103537200603e-07,0.020770703143479223,0.5300369884796485,0.9327,0.8958,0.9504,0.9483,0.060564280830291445,0.09002397531941855,0.09002397531941855,0.0,1.7181170065881603e-07,0.02463455121657807,2.304562012096504,0.8798,0.8116,0.4761,0.6006,0.15058825614971
63,0.4200000000000001,→hold,0.05877858183965712,0.04492519641752372,0.10696475669117031,0.0,2.4412807466425664e-07,0.020860204332602952,0.5241875901907503,0.9335,0.897,0.9523,0.9502,0.06101739675903217,0.08389874833164276,0.08389874833164276,0.0,2.0246868264309274e-07,0.022749858884165038,2.3783584520930336,0.8789,0.8104,0.4764,0.6055,0.14491614509067494
64,0.4200000000000001,→hold,0.05914775165255198,0.0448598107847268,0.10680907663114056,0.0,2.0136098820227722e-07,0.02102078844843332,0.5158115996928986,0.9341,0.898,0.9539,0.9518,0.061098472074125755,0.08721281115562368,0.08721281115562368,0.0,1.332734348469592e-07,0.02272807246324046,2.4034480122260717,0.8842,0.8153,0.4803,0.6082,0.14831128322974943
65,0.4200000000000001,→hold,0.0591210188266046,0.04465751259805199,0.1063274143252544,0.0,1.635216029244557e-07,0.021352253035603168,0.5085182004703019,0.935,0.8996,0.9568,0.9548,0.06162121156593422,0.08626927312834438,0.08626927312834438,0.0,1.434659527069815e-07,0.024111219405628,2.4558506767987174,0.8779,0.8092,0.4691,0.5984,0.1478904846942786
66,0.4400000000000001,↑,0.059380358337106816,0.044561474435700625,0.10609875200929755,0.0,2.110709703156467e-07,0.021763807827394878,0.500557332053156,0.9358,0.9008,0.9587,0.9569,0.06050086190754717,0.08681256530475823,0.08681256530475823,0.0,1.9855901437911408e-07,0.024241440788362965,2.390840459437597,0.8813,0.8139,0.4785,0.6003,0.1473134272123054
67,0.4400000000000001,→hold,0.0593371264368831,0.045752914392662616,0.1039838969350575,0.0,2.337881096060344e-07,0.021784428569549572,0.49454970370509665,0.9367,0.9021,0.9626,0.9608,0.060680809975057454,0.08544714323111943,0.08544714323111943,0.0,4.5679237082436663e-07,0.024422103434285043,2.4552629738401026,0.8794,0.81,0.4747,0.6059,0.14612795320617689
