Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Val_Precision,Val_Recall,Val_F1,Val_Acc_bicycle,Val_Acc_polaris,Val_Acc_pickup,Val_Acc_gle350,Val_Acc_scooter,Val_Acc_cx30,Val_Acc_ev,Val_Acc_motorcycle,Val_Acc_mustang,Val_Acc_forester,Val_Acc_background,Val_Acc_walk,Val_Acc_miata,Val_Acc_warhog
29,0.7011,0.7214,1.0875,0.5871,0.5952,0.5871,0.5844,0.0171,0.8099,0.3486,0.6520,0.2586,0.6496,0.3873,0.7279,0.6330,0.2698,0.9778,0.7526,0.6546,0.6694
30,0.6954,0.7247,1.0987,0.5873,0.5914,0.5873,0.5849,0.0862,0.7951,0.3694,0.6694,0.1704,0.6605,0.3724,0.7145,0.6331,0.3049,0.9854,0.7966,0.6186,0.7194
31,0.6849,0.7288,1.0904,0.5879,0.5931,0.5879,0.5867,0.0746,0.8025,0.3062,0.6471,0.3062,0.6821,0.3240,0.6799,0.6527,0.2698,0.9854,0.7634,0.6247,0.6361
32,0.6799,0.7307,1.1061,0.5845,0.5798,0.5845,0.5787,0.0715,0.7951,0.3936,0.6365,0.1981,0.6873,0.2621,0.6677,0.6129,0.2469,0.9870,0.8027,0.6781,0.6667
33,0.6703,0.7355,1.1185,0.5847,0.5936,0.5847,0.5818,0.0256,0.8247,0.3719,0.6425,0.1765,0.6734,0.3451,0.7241,0.6517,0.3259,0.9847,0.7568,0.6070,0.6750
34,0.6656,0.7379,1.1254,0.5834,0.5907,0.5834,0.5808,0.0427,0.7852,0.3294,0.6673,0.1562,0.6802,0.3812,0.6812,0.5984,0.3395,0.9877,0.7731,0.6633,0.6944
35,0.6568,0.7414,1.1295,0.5829,0.5799,0.5829,0.5766,0.0482,0.7753,0.3363,0.6210,0.2173,0.7046,0.2737,0.7298,0.6455,0.2525,0.9900,0.7574,0.6320,0.6472
36,0.6216,0.7567,1.1400,0.5857,0.5910,0.5857,0.5839,0.0591,0.7654,0.3723,0.6452,0.2895,0.6627,0.3540,0.6812,0.6357,0.2167,0.9916,0.7767,0.6402,0.6667
37,0.6136,0.7601,1.1567,0.5862,0.5861,0.5862,0.5821,0.0614,0.7926,0.3486,0.6389,0.2543,0.6911,0.2941,0.7132,0.6259,0.2599,0.9885,0.7833,0.6496,0.6639
38,0.6103,0.7607,1.1742,0.5824,0.5850,0.5824,0.5779,0.0559,0.7704,0.2602,0.5990,0.3654,0.7136,0.3199,0.7049,0.5958,0.2204,0.9862,0.7695,0.6988,0.6278
39,0.6041,0.7634,1.1683,0.5829,0.5832,0.5829,0.5788,0.0761,0.8173,0.3136,0.6217,0.2358,0.6813,0.3213,0.6889,0.6442,0.2296,0.9916,0.7852,0.6438,0.6222
