Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Val_Precision,Val_Recall,Val_F1,Val_Acc_bicycle,Val_Acc_polaris,Val_Acc_pickup,Val_Acc_gle350,Val_Acc_scooter,Val_Acc_cx30,Val_Acc_ev,Val_Acc_motorcycle,Val_Acc_mustang,Val_Acc_forester,Val_Acc_background,Val_Acc_walk,Val_Acc_miata,Val_Acc_warhog
1,1.2553,0.4593,399.2971,0.0396,0.1566,0.0396,0.0051,0.0000,0.0000,1.0000,0.0067,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000
2,1.0297,0.5439,125300.5774,0.0502,0.0025,0.0502,0.0048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
3,0.9658,0.5762,284431.2779,0.0502,0.0025,0.0502,0.0048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
4,0.9254,0.5978,978007.7948,0.0502,0.0025,0.0502,0.0048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
5,0.8997,0.6118,326955.9367,0.0503,0.0718,0.0503,0.0050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0006,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
6,0.8635,0.6293,1744.5724,0.2264,0.0582,0.2264,0.0838,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9994,0.0000,0.0000,0.0000,0.0003,0.0000
7,0.8509,0.6360,41519.4887,0.1682,0.2433,0.1682,0.0506,0.0000,0.0000,0.0000,0.0019,0.0000,0.0039,0.0000,0.0000,0.0010,0.0000,0.0000,0.0000,0.9948,0.0000
8,0.8410,0.6407,594895.1051,0.0508,0.2415,0.0508,0.0059,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000,0.0001,0.0000,1.0000,0.0000,0.0028,0.0000
9,0.8348,0.6434,49.0528,0.1711,0.1762,0.1711,0.0526,0.0000,0.0000,0.0000,0.0027,0.0000,0.9815,0.0000,0.0000,0.0027,0.0000,0.0000,0.0000,0.0005,0.0000
10,0.8274,0.6471,260541.8016,0.1677,0.1656,0.1677,0.0485,0.0000,0.0000,0.0000,0.0000,0.0000,0.0005,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.9980,0.0000
