Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Val_Precision,Val_Recall,Val_F1,Val_Acc_pedestrian,Val_Acc_light,Val_Acc_sport,Val_Acc_utility
1,1.3032,0.1080,1.3271,0.0698,0.6782,0.0698,0.0167,0.0000,1.0000,0.0055,0.0044
2,1.2811,0.1535,1.2593,0.3136,0.4866,0.3136,0.3175,0.0000,0.7106,0.5035,0.1073
3,1.1851,0.4039,1.2668,0.3835,0.5330,0.3835,0.3725,0.0000,0.7431,0.6280,0.1378
4,1.1106,0.4587,1.2162,0.3947,0.5852,0.3947,0.3874,0.0000,0.7607,0.6383,0.1505
5,1.0698,0.4664,1.1819,0.3642,0.5233,0.3642,0.4021,0.0173,0.7174,0.3421,0.3867
6,1.0412,0.4724,1.1717,0.3996,0.5954,0.3996,0.4242,0.0865,0.7481,0.5663,0.2244
7,1.0310,0.4759,1.2177,0.3709,0.5595,0.3709,0.4134,0.0510,0.7982,0.4234,0.3015
8,1.0095,0.4831,1.2107,0.3920,0.6168,0.3920,0.4346,0.1122,0.7815,0.5018,0.2637
9,0.9887,0.4897,1.1235,0.4325,0.5765,0.4325,0.4626,0.1765,0.7088,0.5479,0.3119
10,0.9774,0.4942,1.1923,0.4115,0.6324,0.4115,0.4474,0.2204,0.7381,0.5426,0.2571
11,0.9588,0.5019,1.1020,0.4657,0.6215,0.4657,0.4834,0.2111,0.7156,0.6439,0.2847
12,0.9488,0.5059,1.1141,0.4490,0.5952,0.4490,0.4753,0.2164,0.7481,0.5726,0.3128
13,0.9372,0.5097,1.0918,0.4797,0.6010,0.4797,0.5057,0.2714,0.6944,0.5917,0.3646
14,0.9350,0.5116,1.1539,0.4355,0.6112,0.4355,0.4562,0.1459,0.8298,0.5859,0.2662
15,0.9347,0.5115,1.0717,0.4664,0.5852,0.4664,0.4877,0.2373,0.7205,0.5905,0.3361
16,0.9153,0.5220,1.0382,0.4927,0.6074,0.4927,0.5099,0.3078,0.7111,0.6332,0.3441
17,0.8980,0.5298,1.0193,0.5063,0.6013,0.5063,0.5239,0.2922,0.7160,0.6249,0.3861
18,0.8792,0.5393,1.0451,0.4747,0.5756,0.4747,0.4887,0.2843,0.7905,0.5929,0.3350
19,0.8620,0.5476,1.0094,0.5176,0.6325,0.5176,0.5340,0.3446,0.7476,0.6544,0.3693
20,0.8479,0.5556,0.9703,0.5275,0.6233,0.5275,0.5408,0.3100,0.7300,0.6668,0.3877
21,0.8386,0.5602,0.9942,0.5150,0.6032,0.5150,0.5328,0.3038,0.7544,0.6107,0.4133
22,0.8288,0.5643,1.0200,0.5208,0.6325,0.5208,0.5313,0.3064,0.7761,0.6775,0.3548
23,0.8211,0.5667,1.0345,0.5057,0.6110,0.5057,0.5194,0.2776,0.7878,0.6386,0.3619
24,0.8140,0.5694,0.9696,0.5314,0.6386,0.5314,0.5362,0.3348,0.7300,0.7135,0.3451
25,0.8035,0.5735,0.9754,0.5193,0.6153,0.5193,0.5300,0.2754,0.7806,0.6621,0.3712
26,0.8004,0.5744,1.0024,0.5271,0.6314,0.5271,0.5413,0.3153,0.7684,0.6646,0.3824
27,0.7972,0.5756,1.0088,0.5267,0.6327,0.5267,0.5423,0.2936,0.7995,0.6563,0.3885
28,0.7946,0.5769,1.0385,0.5181,0.6465,0.5181,0.5267,0.3140,0.7892,0.6912,0.3312
29,0.7925,0.5776,0.9880,0.5355,0.6302,0.5355,0.5487,0.2931,0.7562,0.6724,0.3993
30,0.7911,0.5794,1.0050,0.5292,0.6262,0.5292,0.5431,0.3100,0.7621,0.6624,0.3914
31,0.7884,0.5797,0.9800,0.5382,0.6220,0.5382,0.5568,0.3073,0.7436,0.6302,0.4486
32,0.7870,0.5806,1.0227,0.5330,0.6224,0.5330,0.5512,0.3122,0.7670,0.6294,0.4329
33,0.7857,0.5816,1.0107,0.5326,0.6263,0.5326,0.5500,0.3078,0.7603,0.6441,0.4185
34,0.7848,0.5816,1.0248,0.5292,0.6206,0.5292,0.5463,0.3149,0.7526,0.6379,0.4170
35,0.7837,0.5830,0.9982,0.5355,0.6275,0.5355,0.5512,0.3543,0.7309,0.6565,0.4099
36,0.7793,0.5845,0.9985,0.5346,0.6276,0.5346,0.5508,0.3078,0.7494,0.6546,0.4141
37,0.7776,0.5856,1.0037,0.5331,0.6275,0.5331,0.5482,0.3268,0.7395,0.6604,0.4033
38,0.7774,0.5857,1.0091,0.5322,0.6340,0.5322,0.5466,0.3215,0.7625,0.6684,0.3904
39,0.7765,0.5863,1.0013,0.5321,0.6325,0.5321,0.5447,0.3109,0.7535,0.6775,0.3838
