Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc,Val_Precision,Val_Recall,Val_F1,Val_Acc_bicycle,Val_Acc_polaris,Val_Acc_pickup,Val_Acc_gle350,Val_Acc_scooter,Val_Acc_cx30,Val_Acc_ev,Val_Acc_motorcycle,Val_Acc_mustang,Val_Acc_forester,Val_Acc_background,Val_Acc_walk,Val_Acc_miata,Val_Acc_warhog
1,1.0186,0.5538,1.6777,0.3819,0.4467,0.3819,0.3516,0.0298,0.3509,0.3007,0.1481,0.0703,0.4846,0.5766,0.1085,0.5835,0.1586,0.9994,0.9675,0.0810,0.2500
2,0.9139,0.5993,1.5565,0.4028,0.4334,0.4028,0.3882,0.0024,0.2547,0.4007,0.2197,0.0483,0.6361,0.5554,0.1266,0.4485,0.1501,0.9994,0.7830,0.2060,0.2308
3,0.8793,0.6169,1.4021,0.4207,0.4750,0.4207,0.4116,0.0119,0.0745,0.2869,0.2616,0.1021,0.4129,0.4844,0.2907,0.2789,0.2276,0.9737,0.7534,0.7475,0.0529
4,0.8585,0.6268,1.5290,0.4129,0.4383,0.4129,0.4007,0.0036,0.3478,0.4263,0.2722,0.0362,0.7091,0.6002,0.1447,0.2717,0.2843,0.9950,0.7936,0.3274,0.1683
5,0.8414,0.6365,1.6310,0.3976,0.4383,0.3976,0.3853,0.0000,0.1988,0.3839,0.1563,0.0670,0.4199,0.6550,0.1628,0.4622,0.2033,0.9994,0.9046,0.3805,0.1106
6,0.8279,0.6441,1.6440,0.4015,0.4332,0.4015,0.3891,0.0298,0.1770,0.4175,0.1492,0.0790,0.6042,0.4857,0.1796,0.3989,0.2582,0.8054,0.9343,0.3457,0.1731
7,0.8156,0.6501,1.5485,0.4122,0.4459,0.4122,0.4020,0.0095,0.1894,0.4584,0.1648,0.0252,0.5600,0.4869,0.1266,0.3840,0.3256,0.9961,0.8177,0.4143,0.3462
8,0.7873,0.6637,1.6760,0.4252,0.4615,0.4252,0.4077,0.0214,0.4845,0.3686,0.1486,0.1383,0.6595,0.6040,0.1382,0.4348,0.2616,1.0000,0.8700,0.3085,0.3365
9,0.7771,0.6690,1.5276,0.4348,0.4546,0.4348,0.4220,0.0214,0.2640,0.3803,0.1752,0.1504,0.5964,0.5106,0.1150,0.4166,0.3313,1.0000,0.8686,0.4372,0.2692
10,0.7697,0.6733,1.6556,0.4211,0.4409,0.4211,0.3979,0.0119,0.4255,0.3956,0.1469,0.0922,0.6407,0.4545,0.1318,0.2965,0.3398,1.0000,0.8601,0.5039,0.1394
11,0.7632,0.6764,1.6475,0.4256,0.4744,0.4256,0.4063,0.0202,0.3913,0.3058,0.1669,0.0703,0.7443,0.7597,0.1331,0.3754,0.1478,0.9978,0.9039,0.3192,0.4712
12,0.7554,0.6809,1.7298,0.4245,0.4738,0.4245,0.4007,0.0167,0.4845,0.3620,0.1610,0.1679,0.7122,0.5629,0.1189,0.4787,0.2826,1.0000,0.8014,0.1922,0.4375
13,0.7490,0.6845,1.5573,0.4266,0.4540,0.4266,0.4084,0.0250,0.3727,0.4124,0.1812,0.0834,0.6921,0.7111,0.1021,0.3204,0.1959,1.0000,0.9067,0.4097,0.4615
14,0.7292,0.6942,1.7375,0.4274,0.4514,0.4274,0.4197,0.0405,0.3261,0.3730,0.2432,0.1482,0.6361,0.4844,0.2183,0.4232,0.2480,1.0000,0.8247,0.3015,0.3750
15,0.7230,0.6979,1.6643,0.4345,0.4677,0.4345,0.4186,0.0310,0.3602,0.3876,0.1954,0.1570,0.7158,0.5928,0.1770,0.4320,0.2656,1.0000,0.8495,0.2685,0.3077
16,0.7190,0.6998,1.5732,0.4243,0.4752,0.4243,0.4045,0.0310,0.4006,0.3628,0.1619,0.1416,0.7761,0.6899,0.1189,0.3765,0.2022,1.0000,0.8184,0.2720,0.4135
17,0.7141,0.7026,1.6797,0.4212,0.4653,0.4212,0.3964,0.0464,0.3168,0.3971,0.0924,0.0922,0.7007,0.5978,0.1447,0.3920,0.2039,1.0000,0.8714,0.3704,0.3750
